ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_simple,delta_tmag_tfop,flux_ratio_to_target_tfop,eclipse_fraction_needed_tfop,deduplication_key,x_zero_indexed,y_zero_indexed,catalog_screen
1845608586,297.0064288364,18.7097552237,17.7347000000,0.0091000000,1824562172513690624.0000000000,18.3789000000,18.6859000000,17.4053000000,-0.4523900000,-3.9211900000,0.0553531000,,,,4365.4700000000,,,,,132.2175269900,6.7975000000,0.0019098533,1.5236772705,6.2975000000,0.0030269134,0.9613753644,gaia_1.8245621725136906e+18,2199.6791602834,1637.9458766608,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845603147,297.0794661476,18.6851346155,17.5228000000,0.0076000000,1824559629851755776.0000000000,18.2170000000,18.4253000000,17.0265000000,-1.0074400000,-5.5228600000,0.0101957000,,,,4427.9200000000,,,,,132.3765194926,6.5856000000,0.0023214536,1.2535249687,6.0856000000,0.0036792559,0.7909207855,gaia_1.8245596298517558e+18,1509.0712272976,1875.1581474138,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845605990,297.0324014459,18.6636056854,16.2974000000,0.0407000000,1824560969880774144.0000000000,16.9720000000,17.4378000000,16.1328000000,-1.1054300000,-3.3073000000,0.1330320000,5756.0000000000,2.6905100000,1.0300000000,4863.5600000000,,,,,132.6022307984,5.3602000000,0.0071766208,0.4054833156,4.8602000000,0.0113741775,0.2558426760,gaia_1.8245609698807741e+18,1949.9453108533,2094.1317232449,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988398,297.0823539733,18.6980025045,17.1573000000,0.0288000000,1824562619149017088.0000000000,17.9056000000,18.4670000000,16.9920000000,-2.1834800000,-2.8719300000,0.4168400000,4832.0000000000,,,2360.9600000000,,,SPLIT,,132.6140274867,6.2201000000,0.0032505736,0.8952266227,5.7201000000,0.0051518119,0.5648498126,gaia_1.824562619149017e+18,1483.3350905167,1746.9175013836,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988273,297.0077524535,18.7135237534,14.5706000000,0.0117000000,1824562168198964224.0000000000,15.0796000000,15.4770000000,14.5009000000,5.1794400000,-0.2856640000,0.7069300000,5968.0000000000,1.2963300000,1.0900000000,1363.4500000000,,,,,132.6809480332,3.6334000000,0.0352078901,0.0826519281,3.1334000000,0.0558007454,0.0521498410,gaia_1.8245621681989642e+18,2187.6277508021,1600.3421255168,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988682,297.0363311580,18.6626720127,17.3063000000,0.0503000000,1824560965602593536.0000000000,17.9929000000,18.5030000000,17.1716000000,-2.0657600000,-8.7561800000,0.0998333000,5470.0000000000,1.4590300000,0.9600000000,4022.8800000000,,,,,132.7269449915,6.3691000000,0.0028337400,1.0269114328,5.8691000000,0.0044911752,0.6479373107,gaia_1.8245609656025935e+18,1912.8246910827,2103.0080945087,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845600109,297.0692132456,18.6712320777,17.1826000000,0.0404000000,1824558152382158336.0000000000,18.0245000000,18.7000000000,17.0250000000,-2.7202700000,-4.1781700000,0.2331120000,4629.0000000000,1.8128900000,,3415.5500000000,,,,,132.7960378385,6.2454000000,0.0031757039,0.9163322865,5.7454000000,0.0050331515,0.5781665862,gaia_1.8245581523821583e+18,1604.0624403750,2014.4637511975,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988297,297.0063280000,18.7100730000,17.3990000000,0.0550000000,,,,,,,,,,,,,,ARTIFACT,,132.8873186514,6.4618000000,0.0026018365,1.1184407678,5.9618000000,0.0041236329,0.7056884168,tic_390988297,2200.6639618485,1634.7965216464,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988601,297.0698703709,18.6717532549,14.9290000000,0.0075133400,1824558148077160960.0000000000,15.8849000000,16.7988000000,14.9352000000,1.9447800000,-17.9834000000,2.6959100000,3899.0000000000,0.5968970000,0.5855500000,367.2910000000,4179.0000000000,1.2375540000,,,132.9012200458,3.9918000000,0.0253092922,0.1149775338,3.4918000000,0.0401125249,0.0725459194,gaia_1.824558148077161e+18,1597.9321052785,2009.2127681313,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988112,297.0537963700,18.7345367117,16.7075000000,0.0297000000,1824562962787635200.0000000000,17.3287000000,17.8350000000,16.6353000000,-6.4739400000,-7.0112400000,0.2937790000,5636.0000000000,1.3126400000,1.0000000000,3064.2400000000,,,,,132.9818890030,5.7703000000,0.0049190360,0.5915793270,5.2703000000,0.0077961467,0.3732613212,gaia_1.8245629627876352e+18,1756.3700788649,1386.6856619700,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988203,297.0128917947,18.7218432810,16.9581000000,0.0321000000,1824562206873430528.0000000000,17.6283000000,18.1695000000,16.8688000000,-5.4518400000,-1.3049300000,0.2866960000,5355.0000000000,1.3076700000,0.9300000000,3109.6500000000,,,,,132.9999507158,6.0209000000,0.0039051705,0.7451659280,5.5209000000,0.0061892781,0.4701679151,gaia_1.8245622068734305e+18,2140.1432373037,1517.1012245964,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988105,297.0501280592,18.7353489699,16.3726000000,0.0318000000,1824562958467614720.0000000000,17.1433000000,17.7664000000,16.2513000000,-0.9181500000,-3.6263600000,0.2072910000,4909.0000000000,2.5934100000,,3871.9400000000,,,,,133.1124191664,5.4354000000,0.0066963786,0.4345632427,4.9354000000,0.0106130449,0.2741908696,gaia_1.8245629584676147e+18,1791.0017751345,1378.9913447013,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610336,297.0428045535,18.7359186586,17.4217000000,0.0429000000,1824562962787650048.0000000000,17.7438000000,17.9376000000,17.2978000000,-0.2790860000,-1.2703600000,0.3126620000,7647.0000000000,,,2920.8200000000,,,,,133.2364414013,6.4845000000,0.0025480034,1.1420706979,5.9845000000,0.0040383132,0.7205978948,gaia_1.82456296278765e+18,1860.0238658558,1374.0864279717,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988570,297.0127238543,18.6759843859,16.5413000000,0.0070000000,1824561240453640192.0000000000,17.3445000000,17.9981000000,16.3248000000,1.1218100000,-10.7939000000,,,,,,,,,,133.4613254966,5.6041000000,0.0057327104,0.5076132958,5.1041000000,0.0090857336,0.3202823372,gaia_1.8245612404536402e+18,2136.6715175043,1973.0772542340,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988223,297.0110926825,18.7197941544,17.1217000000,0.0261000000,1824562202526519808.0000000000,17.9053000000,18.6078000000,17.0541000000,0.2039470000,-5.8518400000,0.3784710000,4699.0000000000,1.2581600000,0.7500000000,2529.5800000000,,,,,133.5769564866,6.1845000000,0.0033589226,0.8663492205,5.6845000000,0.0053235336,0.5466294036,gaia_1.8245622025265198e+18,2156.8607196668,1537.6580246117,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988671,297.0316843444,18.6635015408,14.3187000000,0.0102000000,1824560969922499584.0000000000,14.9532000000,15.4807000000,14.2412000000,-3.9470800000,-6.9406000000,1.3479600000,5030.0000000000,1.0205100000,0.8400000000,730.9410000000,,,,,133.6768988734,3.3815000000,0.0444017411,0.0655379706,2.8815000000,0.0703720172,0.0413516639,gaia_1.8245609699224996e+18,1956.6889717417,2095.2412293967,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988586,297.0723062577,18.6737221576,14.3510000000,0.0248000000,1824558152424196864.0000000000,15.2905000000,16.2232000000,14.3333000000,-3.9494800000,-4.9203600000,0.1717990000,4438.0000000000,10.8782000000,,4743.9400000000,,,,,133.7579777852,3.4138000000,0.0431002709,0.0675169770,2.9138000000,0.0683093260,0.0426003325,gaia_1.8245581524241969e+18,1575.2123406937,1989.3803263146,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988690,297.0428373350,18.6617366222,16.0986000000,0.0334000000,1824560969922489344.0000000000,16.9586000000,17.7588000000,16.0447000000,-4.3184200000,-3.4691700000,0.2176840000,4595.0000000000,3.4328300000,,3809.7800000000,,,,,133.8562818645,5.1614000000,0.0086186650,0.3376392983,4.6614000000,0.0136596635,0.2130359950,gaia_1.8245609699224893e+18,1851.4347589911,2111.6328114836,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988628,297.0660113159,18.6684668105,17.1839000000,0.0075000000,1824558152382160384.0000000000,17.8245000000,18.2238000000,16.9514000000,,,,,,,,,,,,133.8675998364,6.2467000000,0.0031719037,0.9174301088,5.7467000000,0.0050271287,0.5788592652,gaia_1.8245581523821604e+18,1633.9089138705,2042.2940675950,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988651,297.0631216753,18.6667181375,17.4545000000,0.0492000000,1824558118064191488.0000000000,18.0782000000,18.5731000000,17.3693000000,0.3254180000,-1.7564300000,0.1292390000,5889.0000000000,1.2322600000,1.0700000000,4125.2300000000,,,,,133.8756353530,6.5173000000,0.0024721795,1.1770989952,6.0173000000,0.0039181405,0.7426992562,gaia_1.8245581180641915e+18,1660.9291295926,2059.9838750199,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988538,297.0098562667,18.6796653459,15.5999000000,0.0313000000,1824561244800430336.0000000000,16.5692000000,17.5019000000,15.5611000000,-3.0088500000,-5.5367600000,0.0725535000,4502.0000000000,8.1915300000,,6117.3700000000,,,,,133.9635532836,4.6627000000,0.0136433179,0.2132912252,4.1627000000,0.0216232017,0.1345776651,gaia_1.8245612448004303e+18,2164.0882951918,1936.7712674430,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988479,297.0806737154,18.6868831654,16.4124000000,0.0223000000,1824559629892946432.0000000000,17.0881000000,17.6353000000,16.3285000000,-3.3580000000,-7.3462800000,-0.4921840000,5858.0000000000,3.7070800000,1.0600000000,7111.5000000000,,,,,134.0382051720,5.4752000000,0.0064553531,0.4507886668,4.9752000000,0.0102310451,0.2844284201,gaia_1.8245596298929464e+18,1497.8974740658,1857.6457086658,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845603127,297.0815519917,18.6895784890,17.7431000000,0.0470000000,1824559625573388800.0000000000,18.4089000000,18.9456000000,17.6562000000,-5.2059200000,-3.0633100000,0.0619553000,5532.0000000000,1.2224600000,0.9700000000,4270.9000000000,,,,,134.1208694234,6.8059000000,0.0018951343,1.5355112016,6.3059000000,0.0030035855,0.9688420702,gaia_1.8245596255733888e+18,1489.9320343624,1830.7552610293,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988475,297.0812853853,18.6882615934,16.2910000000,0.0165000000,1824559625545985536.0000000000,16.8450000000,17.2755000000,16.2100000000,-3.0335000000,-6.0552000000,0.3311160000,5988.0000000000,1.2786200000,1.1000000000,2787.9700000000,,,,,134.5154478861,5.3538000000,0.0072190492,0.4031001771,4.8538000000,0.0114414219,0.2543390173,gaia_1.8245596255459855e+18,1492.2935125133,1843.8762852490,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608528,297.0046568011,18.7063623568,16.9772000000,0.0062000000,1824562172471733248.0000000000,17.8200000000,18.4903000000,16.7107000000,-3.7052600000,-7.1837200000,0.1594620000,,,,4108.1400000000,,,DUPLICATE,390988320.0000000000,135.0582909497,6.0400000000,0.0038370725,0.7583906830,5.5400000000,0.0060813500,0.4785121715,gaia_1.8245621724717332e+18,2215.9966349445,1671.8597969641,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988414,297.0830622112,18.6965116684,15.6283000000,0.0131000000,1824562619190189312.0000000000,16.2101000000,16.6837000000,15.5597000000,-3.7257600000,-5.6812300000,0.7783670000,5436.0000000000,0.8444630000,0.9500000000,1245.7600000000,,,,,135.2658577150,4.6911000000,0.0132910717,0.2189439702,4.1911000000,0.0210649290,0.1381443060,gaia_1.8245626191901893e+18,1476.4970704748,1761.6643429201,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610377,297.0677792029,18.7286194162,17.6068000000,0.0447000000,1824562997106269696.0000000000,18.3433000000,18.9414000000,17.4968000000,-3.0153200000,-6.8873300000,0.3276280000,4968.0000000000,1.0187000000,0.8200000000,2840.8900000000,,,,,135.2880347293,6.6696000000,0.0021486219,1.3543564769,6.1696000000,0.0034053362,0.8545411661,gaia_1.8245629971062697e+18,1624.0438019453,1444.0554832917,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988343,297.0827977423,18.7042912695,16.7428000000,0.0203000000,1824562614843294720.0000000000,17.3352000000,17.8269000000,16.6851000000,-1.7672300000,-3.2328700000,0.3586140000,5729.0000000000,1.0502100000,1.0200000000,2617.5600000000,,,,,135.4743746872,5.8056000000,0.0047616777,0.6111291353,5.3056000000,0.0075467506,0.3855964163,gaia_1.8245626148432947e+18,1479.8708465184,1684.3464877606,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845603124,297.0760646853,18.6773460629,17.4224000000,0.0516000000,1824559625573328384.0000000000,18.0549000000,18.5752000000,17.3538000000,-4.2181200000,-7.5644500000,-0.0040707900,6007.0000000000,1.5392700000,1.1100000000,5051.1400000000,,,,,135.5706544539,6.4852000000,0.0025463612,1.1428072555,5.9852000000,0.0040357105,0.7210626312,gaia_1.8245596255733284e+18,1540.2247220166,1952.9532970877,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988658,297.0250068234,18.6655232941,17.4343000000,0.0091000000,1824561038641982464.0000000000,18.1032000000,18.5746000000,17.2361000000,,,,,,,,,,,,135.7085560531,6.4971000000,0.0025186046,1.1554016648,5.9971000000,0.0039917194,0.7290091663,gaia_1.8245610386419825e+18,2019.8146704341,2075.8283523670,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610497,297.0553767182,18.7350517322,17.7756000000,0.0104000000,1824563061546902528.0000000000,18.4033000000,18.7654000000,17.5227000000,-1.8677400000,-4.7584300000,-0.0980489000,,,,4849.0400000000,,,,,136.2769545886,6.8384000000,0.0018392468,1.5821694299,6.3384000000,0.0029150097,0.9982814220,gaia_1.8245630615469025e+18,1741.5484164712,1381.4003791031,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988657,297.0626352435,18.6656818327,17.6437000000,0.0080000000,1824558113717401088.0000000000,18.3466000000,18.8456000000,17.4258000000,1.3381100000,-26.5585000000,,,,,,,,,,136.3154919512,6.7065000000,0.0020768255,1.4011769649,6.2065000000,0.0032915465,0.8840828969,gaia_1.824558113717401e+18,1665.3948833210,2070.3381111586,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988516,297.0072853919,18.6825810113,15.5243000000,0.0321000000,1824561244800433152.0000000000,16.4178000000,17.2497000000,15.4817000000,-3.1613100000,-5.5198500000,0.0987304000,4754.0000000000,6.9993800000,,5801.5400000000,,,,,136.7062396294,4.5871000000,0.0146271596,0.1989449818,4.0871000000,0.0231824857,0.1255257974,gaia_1.8245612448004332e+18,2188.6259358619,1908.0434163757,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845606558,297.0118686952,18.6754618840,17.7385000000,0.0510000000,1824561244758742528.0000000000,18.4960000000,19.0945000000,17.6181000000,-3.2513800000,-7.2792200000,0.0012657300,5253.0000000000,1.5196000000,0.9000000000,4517.8500000000,,,,,136.9168060515,6.8013000000,0.0019031806,1.5290193763,6.3013000000,0.0030163380,0.9647460053,gaia_1.8245612447587425e+18,2144.6702166263,1978.3594270152,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988380,297.0032488291,18.6993988317,15.7459000000,0.0304000000,1824561313519920128.0000000000,16.4267000000,17.0089000000,15.6898000000,-1.3593000000,-2.8471100000,0.2298540000,5522.0000000000,2.7293900000,0.9700000000,3717.0200000000,,,,,137.1847101898,4.8087000000,0.0119266919,0.2439905404,4.3087000000,0.0189025328,0.1539476235,gaia_1.82456131351992e+18,2228.4937657904,1741.2388101813,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845603146,297.0814688771,18.6860164218,17.4960000000,0.0459000000,1824559629851753728.0000000000,18.1544000000,18.6791000000,17.4032000000,-2.3301100000,-5.0133100000,0.1939260000,5432.0000000000,1.1731100000,0.9500000000,3661.8500000000,,,,,137.6285459287,6.5588000000,0.0023794687,1.2229620737,6.0588000000,0.0037712038,0.7716369024,gaia_1.8245596298517537e+18,1490.3116523780,1866.1784834254,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988686,297.0312365064,18.6624708163,14.3099000000,0.0065000000,1824560965580463104.0000000000,15.1527000000,15.9198000000,14.2800000000,-1.4164900000,-4.1671300000,-0.0238957000,5596.0000000000,19.4814000000,,10923.4000000000,,,,,137.6755319793,3.3727000000,0.0447630840,0.0650089257,2.8727000000,0.0709447071,0.0410178591,gaia_1.824560965580463e+18,1960.7942016180,2105.5352621545,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988310,297.0041304644,18.7078997140,17.2935000000,0.0409000000,1824562168192951808.0000000000,18.0226000000,18.6043000000,17.1863000000,-4.7381700000,-7.9936900000,0.0941672000,5340.0000000000,1.7281200000,0.9200000000,4398.5300000000,,,,,138.0086144134,6.3563000000,0.0028673453,1.0148760155,5.8563000000,0.0045444361,0.6403434757,gaia_1.8245621681929518e+18,2221.1234906593,1656.6275045846,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988120,297.0617679139,18.7331587552,13.7568000000,0.0170000000,1824562997147361792.0000000000,14.5617000000,15.3081000000,13.7183000000,-1.6943800000,-5.5174000000,0.2025420000,4791.0000000000,10.1165000000,,4240.1700000000,,,,,138.1596625431,2.8196000000,0.0745006394,0.0390600675,2.3196000000,0.1180755562,0.0246452364,gaia_1.8245629971473618e+18,1681.1576840043,1399.5537377906,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988633,297.0196693588,18.6678513349,16.5756000000,0.0326000000,1824560999935433216.0000000000,17.2447000000,17.7954000000,16.4988000000,-2.6750400000,-7.0253900000,0.2642170000,5471.0000000000,1.6424900000,0.9600000000,3316.9400000000,,,,,138.1896808534,5.6384000000,0.0055544364,0.5239055377,5.1384000000,0.0088031885,0.3305620468,gaia_1.8245609999354332e+18,2070.3508959698,2053.2299276818,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845609926,297.0758889198,18.7220171585,17.3586000000,0.0428000000,1824562790947795712.0000000000,17.9964000000,18.4694000000,17.2354000000,-3.4453200000,-6.3103700000,0.3155680000,5512.0000000000,0.9552120000,0.9700000000,2903.7700000000,,,,,138.3188667719,6.4214000000,0.0027004740,1.0775886018,5.9214000000,0.0042799629,0.6799124426,gaia_1.8245627909477957e+18,1546.9375222355,1508.8431346517,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608282,297.0029930445,18.7020468625,17.7718000000,0.0076000000,1824562069392514304.0000000000,18.5195000000,18.9892000000,17.4587000000,-1.7977700000,-5.7809600000,0.6468730000,,,,1623.4800000000,,,,,138.5046998457,6.8346000000,0.0018456953,1.5766416278,6.3346000000,0.0029252299,0.9947936147,gaia_1.8245620693925143e+18,2231.1938839753,1714.9360360340,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845610334,297.0474080106,18.7372449516,15.8974000000,0.0374000000,1824562962787646464.0000000000,16.5626000000,17.0992000000,15.8128000000,3.6482700000,-2.4090500000,0.1184350000,5713.0000000000,3.5025400000,1.0200000000,5319.1200000000,,,,,138.6411527865,4.9602000000,0.0103733731,0.2805259159,4.4602000000,0.0164406885,0.1769998870,gaia_1.8245629627876465e+18,1816.8274431233,1360.4227516397,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608556,297.0054197802,18.7127244773,17.7535000000,0.0096000000,1824562172473078272.0000000000,18.4305000000,18.4041000000,17.0463000000,-2.9049400000,-6.1731400000,-0.1301280000,,,,4495.2800000000,,,,,138.9638988315,6.8163000000,0.0018770680,1.5502901546,6.3163000000,0.0029749523,0.9781669591,gaia_1.8245621724730783e+18,2209.5107190413,1608.5254803874,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988089,297.0369725532,18.7370600509,17.1095000000,0.0417000000,1824563714359769344.0000000000,17.8368000000,18.4231000000,17.0030000000,-1.7315900000,-6.5698200000,0.1661700000,5124.0000000000,1.6778800000,0.8600000000,3843.8300000000,,,,,139.1045007457,6.1723000000,0.0033968784,0.8566688767,5.6723000000,0.0053836894,0.5405215195,gaia_1.8245637143597693e+18,1915.0677165751,1363.3401245773,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988289,297.0050533385,18.7120036377,12.7576000000,0.0108000000,1824562172513694208.0000000000,13.3895000000,13.9313000000,12.6948000000,2.4932800000,-3.2782000000,1.1667600000,4980.0000000000,2.4043500000,,836.7400000000,,,,,139.2321183273,1.8204000000,0.1869993083,0.0155615549,1.3204000000,0.2963739306,0.0098186774,gaia_1.8245621725136942e+18,2212.8827694396,1615.7297262605,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608527,297.0028829609,18.7034109021,15.6803000000,0.0263000000,1824562172471732224.0000000000,16.5519000000,17.3110000000,15.5583000000,-4.1907500000,-5.5833000000,0.3196310000,4455.0000000000,3.2328400000,,2871.7800000000,,,,,139.3630341980,4.7431000000,0.0126695153,0.2296851879,4.2431000000,0.0200798285,0.1449215562,gaia_1.8245621724717322e+18,2232.3806428632,1701.3848770785,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988607,297.0717288264,18.6707916525,16.5782000000,0.0327000000,1824558148077157120.0000000000,17.2366000000,17.7838000000,16.5091000000,-3.3394600000,-5.9844600000,0.2720540000,5517.0000000000,1.5724500000,0.9700000000,3242.6000000000,,,,,139.7600181485,5.6410000000,0.0055411512,0.5251616316,5.1410000000,0.0087821328,0.3313545885,gaia_1.824558148077157e+18,1580.3215001997,2018.5766898970,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988085,297.0465068482,18.7376517942,14.6881000000,0.0245000000,1824562962787648000.0000000000,15.5442000000,16.3392000000,14.6511000000,-3.6261300000,-5.6547200000,0.0720357000,4845.0000000000,11.7159000000,,7057.4000000000,,,,,139.8384168211,3.7509000000,0.0315965744,0.0920985916,3.2509000000,0.0500771956,0.0581102828,gaia_1.824562962787648e+18,1825.3585883178,1356.4711170940,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608264,297.0024495881,18.7010293937,17.7445000000,0.0433000000,1824562065090909952.0000000000,18.5521000000,19.2425000000,17.6417000000,-1.9001400000,-6.1843100000,0.3009820000,4705.0000000000,1.1488300000,0.7500000000,2974.0700000000,,,,,140.1054442748,6.8073000000,0.0018926922,1.5374924400,6.3073000000,0.0029997150,0.9700921471,gaia_1.82456206509091e+18,2236.2013108938,1725.1074347000,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988235,297.0793320639,18.7179868743,17.3950000000,0.0292000000,1824562790988901376.0000000000,18.2940000000,19.0794000000,17.2448000000,-3.0074200000,-4.3596100000,0.4298180000,4256.0000000000,1.2804700000,0.6700000000,2334.1500000000,,,,,140.2226787535,6.4578000000,0.0026114397,1.1143278607,5.9578000000,0.0041388530,0.7030933479,gaia_1.8245627909889014e+18,1514.0604469072,1548.5492603151,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988697,297.0356631267,18.6606106443,17.3611000000,0.0364000000,1824560965575661568.0000000000,18.0513000000,18.5969000000,17.2553000000,-2.1515800000,-4.2808000000,0.3049140000,5311.0000000000,1.0730900000,0.9100000000,2971.3700000000,,,,,140.4427580731,6.4239000000,0.0026942631,1.0800727001,5.9239000000,0.0042701192,0.6814798027,gaia_1.8245609655756616e+18,1918.8902602793,2123.5719690167,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
1845608621,297.0095649481,18.7211193425,17.4647000000,0.0062000000,1824562206832507904.0000000000,18.2034000000,18.5994000000,17.0916000000,-0.8513680000,-2.5882000000,0.2419190000,,,,3324.9200000000,,,,,140.5709927061,6.5275000000,0.0024490632,1.1882094142,6.0275000000,0.0038815037,0.7497094567,gaia_1.824562206832508e+18,2171.3961336437,1524.6370229963,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988591,297.0121517279,18.6732347102,16.9685000000,0.0460000000,1824561206093887232.0000000000,17.6020000000,18.0803000000,16.8570000000,-1.7827000000,-2.8845100000,0.1140010000,6012.0000000000,1.7602400000,1.1100000000,4683.1200000000,,,,,141.2705095880,6.0313000000,0.0038679424,0.7523379840,5.5313000000,0.0061302756,0.4746931765,gaia_1.8245612060938872e+18,2141.7601227242,2000.4742972805,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988084,297.0381190767,18.7378984500,17.1184000000,0.0426000000,1824563714355086848.0000000000,17.7837000000,18.3005000000,17.0131000000,-3.3197800000,-6.7456700000,0.0783997000,5617.0000000000,1.7812900000,0.9900000000,4707.2400000000,,,,,141.5275598041,6.1812000000,0.0033691473,0.8637200257,5.6812000000,0.0053397386,0.5449704938,gaia_1.8245637143550868e+18,1904.3660240183,1354.8859813766,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
390988086,297.0358657874,18.7375826298,15.5053000000,0.0267000000,1824563718701903104.0000000000,16.3028000000,17.0308000000,15.4607000000,-1.7431200000,-5.5272600000,0.1730530000,4874.0000000000,4.6875600000,,4495.5800000000,,,,,141.6046984160,4.5681000000,0.0148853825,0.1954938002,4.0681000000,0.0235917415,0.1233482491,gaia_1.824563718701903e+18,1925.5481403186,1358.2583103114,bright enough to mimic 2.91 ppt under a total-throughput eclipse calculation with the TFOP -0.5 mag band correction applied
