tic_id,gaia_id,separation_arcsec,tmag,delta_tmag,flux_ratio_to_target,eclipse_fraction_needed_tfop,delta_tmag_tfop,eclipse_fraction_needed_simple,valid_measurement_fraction,night_robust_scatter_ppt,night_standard_deviation_ppt,maximum_absolute_deviation_ppt,points_beyond_five_robust_sigma,observed_phase_min,observed_phase_max,historical_schedule_timezone,historical_window_points,outside_window_points,historical_window_depth_ppt,historical_window_depth_error_ppt,historical_window_three_sigma_upper_ppt,post_egress_minus_pre_ingress_ppt,eclipse_shape_consistent,required_eclipse_depth_ppt_tfop,required_eclipse_depth_ppt_simple,target_aperture_overlap,sufficient_schedule_window_measurements,predicted_transit_covered,transit_relevant_clearance,transit_relevant_clearance_uncorrected,disposition,interpretation
1845608586,1824562172513690624.0000000000,132.2175269900,17.7347000000,6.7975000000,0.0019098533,0.9613753644,6.2975000000,1.5236772705,0.9893238434,299.7999738446,332.5566336188,985.3136556177,0,0.2490448065,0.3207177306,America/New_York,89,173,149.6833589795,34.9132513756,254.4231131062,-159.0475354032,False,961.3753644171,1523.6772704645,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845603147,1824559629851755776.0000000000,132.3765194926,17.5228000000,6.5856000000,0.0023214536,0.7909207855,6.0856000000,1.2535249687,0.9715302491,383.1043655459,418.7420891003,1791.1830042985,0,0.2490448065,0.3207177306,America/New_York,90,167,-114.2960132422,48.1988836396,30.3006376765,-99.0173616745,False,790.9207854635,1253.5249686571,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845605990,1824560969880774144.0000000000,132.6022307984,16.2974000000,5.3602000000,0.0071766208,0.2558426760,4.8602000000,0.4054833156,1.0000000000,84.3593914878,134.3283949409,684.8232274394,8,0.2490448065,0.3207177306,America/New_York,90,173,-12.0062897145,10.9039959524,20.7056981427,29.8335118317,False,255.8426760200,405.4833155651,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988398,1824562619149017088.0000000000,132.6140274867,17.1573000000,6.2201000000,0.0032505736,0.5648498126,5.7201000000,0.8952266227,0.9395017794,593.7516101978,522.3781038469,2081.5830837189,0,0.2490448065,0.3207177306,America/New_York,89,162,-470.3610317623,70.7882350969,-257.9963264716,371.4190786739,False,564.8498125741,895.2266227116,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988273,1824562168198964224.0000000000,132.6809480332,14.5706000000,3.6334000000,0.0352078901,0.0521498410,3.1334000000,0.0826519281,1.0000000000,63.4409604274,92.4627590545,484.4933828416,4,0.2490448065,0.3207177306,America/New_York,90,173,25.7348535860,8.0956704874,50.0218650482,45.1772477775,False,52.1498410414,82.6519280544,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988682,1824560965602593536.0000000000,132.7269449915,17.3063000000,6.3691000000,0.0028337400,0.6479373107,5.8691000000,1.0269114328,0.0071174377,92.3429239442,88.0835123641,62.2844489034,0,0.2490448065,0.3207177306,America/New_York,0,2,,,,,False,647.9373106835,1026.9114328438,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845600109,1824558152382158336.0000000000,132.7960378385,17.1826000000,6.2454000000,0.0031757039,0.5781665862,5.7454000000,0.9163322865,1.0000000000,135.7797544404,179.4862844978,796.8157508058,3,0.2490448065,0.3207177306,America/New_York,90,173,-82.0346188914,16.0440793501,-33.9023808411,12.6863021827,True,578.1665861610,916.3322865150,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988297,,132.8873186514,17.3990000000,6.4618000000,0.0026018365,0.7056884168,5.9618000000,1.1184407678,1.0000000000,232.3635971934,284.1705705944,802.0970746439,0,0.2490448065,0.3207177306,America/New_York,90,173,113.7396109008,25.3090124446,189.6666482348,-162.3016016474,False,705.6884168350,1118.4407678405,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988601,1824558148077160960.0000000000,132.9012200458,14.9290000000,3.9918000000,0.0253092922,0.0725459194,3.4918000000,0.1149775338,1.0000000000,109.5661359738,144.8367444234,915.7606235250,3,0.2490448065,0.3207177306,America/New_York,90,173,-60.7357976562,12.0582737673,-24.5609763543,29.3001716195,True,72.5459193905,114.9775337829,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988112,1824562962787635200.0000000000,132.9818890030,16.7075000000,5.7703000000,0.0049190360,0.3732613212,5.2703000000,0.5915793270,0.5124555160,781.1271196158,858.4190385812,4450.3072328963,1,0.2490448065,0.3207177306,America/New_York,54,86,-429.8932145146,153.6798498288,31.1463349719,8.4273005162,True,373.2613212199,591.5793270105,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988203,1824562206873430528.0000000000,132.9999507158,16.9581000000,6.0209000000,0.0039051705,0.4701679151,5.5209000000,0.7451659280,1.0000000000,269.8910431564,273.9596303210,911.2827863884,0,0.2490448065,0.3207177306,America/New_York,90,173,-163.6588256715,31.6548422493,-68.6942989235,75.0022158990,True,470.1679151366,745.1659280136,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988105,1824562958467614720.0000000000,133.1124191664,16.3726000000,5.4354000000,0.0066963786,0.2741908696,4.9354000000,0.4345632427,0.4270462633,902.1484323594,1045.9211238127,4496.2096332094,0,0.2490448065,0.3207177306,America/New_York,47,72,95.6969520827,173.3323561040,615.6940203947,-226.5041800329,False,274.1908696321,434.5632427149,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610336,1824562962787650048.0000000000,133.2364414013,17.4217000000,6.4845000000,0.0025480034,0.7205978948,5.9845000000,1.1420706979,0.0782918149,1027.7516259210,984.0204547055,2414.8116235783,0,0.2490448065,0.3207177306,America/New_York,10,11,,,,,False,720.5978947547,1142.0706978986,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988570,1824561240453640192.0000000000,133.4613254966,16.5413000000,5.6041000000,0.0057327104,0.3202823372,5.1041000000,0.5076132958,0.9857651246,305.8720236529,313.7668017167,1194.4185812643,0,0.2490448065,0.3207177306,America/New_York,90,172,-177.8446653151,35.4186453097,-71.5887293861,55.4959366908,True,320.2823371683,507.6132958436,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988223,1824562202526519808.0000000000,133.5769564866,17.1217000000,6.1845000000,0.0033589226,0.5466294036,5.6845000000,0.8663492205,0.9822064057,431.1178260371,537.9646097778,2893.2827144194,2,0.2490448065,0.3207177306,America/New_York,90,170,-36.1612769887,54.5690408052,127.5458454270,35.5654888581,False,546.6294035742,866.3492205238,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988671,1824560969922499584.0000000000,133.6768988734,14.3187000000,3.3815000000,0.0444017411,0.0413516639,2.8815000000,0.0655379706,1.0000000000,59.6666854568,80.6429990988,398.9252654068,6,0.2490448065,0.3207177306,America/New_York,90,173,-40.3577906923,7.0117240379,-19.3226185787,31.7005232648,False,41.3516638706,65.5379705654,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988586,1824558152424196864.0000000000,133.7579777852,14.3510000000,3.4138000000,0.0431002709,0.0426003325,2.9138000000,0.0675169770,1.0000000000,89.5971755934,119.9289069119,494.3423272882,5,0.2490448065,0.3207177306,America/New_York,90,173,-47.1988638875,10.8482090502,-14.6542367368,76.5238863386,False,42.6003325154,67.5169770002,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988690,1824560969922489344.0000000000,133.8562818645,16.0986000000,5.1614000000,0.0086186650,0.2130359950,4.6614000000,0.3376392983,0.9822064057,298.1318804573,303.6624271868,1043.6944634808,0,0.2490448065,0.3207177306,America/New_York,89,172,-128.2606589879,33.0190512426,-29.2035052600,160.8205520644,False,213.0359950285,337.6392982699,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988628,1824558152382160384.0000000000,133.8675998364,17.1839000000,6.2467000000,0.0031719037,0.5788592652,5.7467000000,0.9174301088,0.9288256228,380.4578812639,433.4392420649,2050.7158233601,1,0.2490448065,0.3207177306,America/New_York,89,162,-204.4564388194,51.6022233472,-49.6497687779,76.0093197459,True,578.8592652024,917.4301088123,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988651,1824558118064191488.0000000000,133.8756353530,17.4545000000,6.5173000000,0.0024721795,0.7426992562,6.0173000000,1.1770989952,0.9572953737,450.6901514723,494.7398036863,1906.3236466630,0,0.2490448065,0.3207177306,America/New_York,89,165,-69.4834513378,55.8893724073,98.1846658840,169.4663040159,False,742.6992562141,1177.0989952196,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988538,1824561244800430336.0000000000,133.9635532836,15.5999000000,4.6627000000,0.0136433179,0.1345776651,4.1627000000,0.2132912252,1.0000000000,145.0070723499,171.5539664468,720.8713084499,0,0.2490448065,0.3207177306,America/New_York,90,173,-65.0718823517,18.2703174299,-10.2609300619,-58.0879717142,False,134.5776650661,213.2912252206,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988479,1824559629892946432.0000000000,134.0382051720,16.4124000000,5.4752000000,0.0064553531,0.2844284201,4.9752000000,0.4507886668,1.0000000000,104.7503566281,117.7131981994,473.4203392425,0,0.2490448065,0.3207177306,America/New_York,90,173,-40.7210384951,13.4736944462,-0.2999551565,10.4039341325,True,284.4284201240,450.7886667970,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845603127,1824559625573388800.0000000000,134.1208694234,17.7431000000,6.8059000000,0.0018951343,0.9688420702,6.3059000000,1.5355112016,0.8576512456,546.3541159569,552.7234031556,1928.6824880217,0,0.2490448065,0.3207177306,America/New_York,82,152,-213.9271576916,77.6825777342,19.1205755109,250.2434751369,False,968.8420701902,1535.5112016144,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988475,1824559625545985536.0000000000,134.5154478861,16.2910000000,5.3538000000,0.0072190492,0.2543390173,4.8538000000,0.4031001771,1.0000000000,165.2834648447,199.9963640812,844.9539766596,1,0.2490448065,0.3207177306,America/New_York,90,173,-41.6377510207,20.6041539051,20.1747106946,37.9830531303,False,254.3390173188,403.1001771258,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608528,1824562172471733248.0000000000,135.0582909497,16.9772000000,6.0400000000,0.0038370725,0.4785121715,5.5400000000,0.7583906830,0.6725978648,616.7547131036,690.1305457282,4141.4883501125,1,0.2490448065,0.3207177306,America/New_York,67,122,103.3810742681,88.3318066817,368.3764943133,305.5001797569,False,478.5121714555,758.3906830497,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988414,1824562619190189312.0000000000,135.2658577150,15.6283000000,4.6911000000,0.0132910717,0.1381443060,4.1911000000,0.2189439702,0.9964412811,146.2094140971,158.6453939313,460.4613742354,0,0.2490448065,0.3207177306,America/New_York,90,173,-70.4607852277,18.2823809371,-15.6136424165,55.3681674986,False,138.1443060044,218.9439701636,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610377,1824562997106269696.0000000000,135.2880347293,17.6068000000,6.6696000000,0.0021486219,0.8545411661,6.1696000000,1.3543564769,0.8896797153,440.4977680462,488.2649364414,3942.7788980317,1,0.2490448065,0.3207177306,America/New_York,85,155,-281.4397244885,55.8411879888,-113.9161605222,150.8477354139,False,854.5411661208,1354.3564768626,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988343,1824562614843294720.0000000000,135.4743746872,16.7428000000,5.8056000000,0.0047616777,0.3855964163,5.3056000000,0.6111291353,0.9928825623,210.8669943763,241.8809105424,848.6088745106,0,0.2490448065,0.3207177306,America/New_York,90,172,-31.3596075021,27.6125896986,51.4781615938,25.0961406656,False,385.5964163284,611.1291352763,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845603124,1824559625573328384.0000000000,135.5706544539,17.4224000000,6.4852000000,0.0025463612,0.7210626312,5.9852000000,1.1428072555,0.0676156584,1132.4566982419,1478.9661888315,5289.1381549781,0,0.2490448065,0.3207177306,America/New_York,7,12,,,,,False,721.0626311837,1142.8072555011,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988658,1824561038641982464.0000000000,135.7085560531,17.4343000000,6.4971000000,0.0025186046,0.7290091663,5.9971000000,1.1554016648,0.2313167260,747.6369680827,1534.7944937546,5988.1503081221,4,0.2490448065,0.3207177306,America/New_York,22,37,264.3178509256,172.8372436512,782.8295818791,432.1845272791,False,729.0091662504,1155.4016648319,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845610497,1824563061546902528.0000000000,136.2769545886,17.7756000000,6.8384000000,0.0018392468,0.9982814220,6.3384000000,1.5821694299,0.9288256228,566.4009497483,660.0874354144,5125.9479233461,1,0.2490448065,0.3207177306,America/New_York,88,162,127.2053817640,78.6714756756,363.2198087908,65.0037949257,False,998.2814220239,1582.1694299261,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988657,1824558113717401088.0000000000,136.3154919512,17.6437000000,6.7065000000,0.0020768255,0.8840828969,6.2065000000,1.4011769649,0.9679715302,413.7929014719,471.1362695079,2148.6583105774,2,0.2490448065,0.3207177306,America/New_York,88,169,-103.7875769609,56.1103406293,64.5434449269,10.8371818781,True,884.0828969315,1401.1769649180,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988516,1824561244800433152.0000000000,136.7062396294,15.5243000000,4.5871000000,0.0146271596,0.1255257974,4.0871000000,0.1989449818,1.0000000000,173.7670668755,188.8515693701,904.1481250915,1,0.2490448065,0.3207177306,America/New_York,90,173,-108.3438619026,22.6193586343,-40.4857859995,40.9824415834,True,125.5257974243,198.9449818161,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845606558,1824561244758742528.0000000000,136.9168060515,17.7385000000,6.8013000000,0.0019031806,0.9647460053,6.3013000000,1.5290193763,0.9181494662,520.4112165320,587.5103209708,2701.1479749993,1,0.2490448065,0.3207177306,America/New_York,88,157,-280.9443318406,69.4764519407,-72.5149760185,61.5033716704,True,964.7460053249,1529.0193762935,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988380,1824561313519920128.0000000000,137.1847101898,15.7459000000,4.8087000000,0.0119266919,0.1539476235,4.3087000000,0.2439905404,0.9145907473,333.3534737237,316.3592095660,993.9601170243,0,0.2490448065,0.3207177306,America/New_York,90,161,-131.1143719107,36.7560010425,-20.8463687832,15.6257693399,True,153.9476234747,243.9905404406,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845603146,1824559629851753728.0000000000,137.6285459287,17.4960000000,6.5588000000,0.0023794687,0.7716369024,6.0588000000,1.2229620737,0.9644128114,278.3559748106,302.4238497236,973.2912297676,0,0.2490448065,0.3207177306,America/New_York,85,169,37.0342542532,40.3685822105,158.1400008847,-61.2295453529,False,771.6369024400,1222.9620737290,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988686,1824560965580463104.0000000000,137.6755319793,14.3099000000,3.3727000000,0.0447630840,0.0410178591,2.8727000000,0.0650089257,1.0000000000,88.9552799106,102.3858882991,574.3513045171,2,0.2490448065,0.3207177306,America/New_York,90,173,-48.7163333838,9.9012441074,-19.0126010616,10.7115393619,True,41.0178591071,65.0089256681,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988310,1824562168192951808.0000000000,138.0086144134,17.2935000000,6.3563000000,0.0028673453,0.6403434757,5.8563000000,1.0148760155,0.0996441281,878.1632403864,836.0483805562,1990.9206286352,0,0.2490448065,0.3207177306,America/New_York,15,12,,,,,False,640.3434757323,1014.8760155250,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988120,1824562997147361792.0000000000,138.1596625431,13.7568000000,2.8196000000,0.0745006394,0.0246452364,2.3196000000,0.0390600675,1.0000000000,56.0511332744,74.5134591998,426.3558454683,2,0.2490448065,0.3207177306,America/New_York,90,173,-39.0903853845,7.0588600810,-17.9138051415,42.5594578919,False,24.6452364381,39.0600674574,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988633,1824560999935433216.0000000000,138.1896808534,16.5756000000,5.6384000000,0.0055544364,0.3305620468,5.1384000000,0.5239055377,0.8825622776,584.5669416010,582.9029424296,2876.6835253950,0,0.2490448065,0.3207177306,America/New_York,86,152,-159.5636672049,74.7205678446,64.5980363289,198.7332145614,False,330.5620468300,523.9055377069,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845609926,1824562790947795712.0000000000,138.3188667719,17.3586000000,6.4214000000,0.0027004740,0.6799124426,5.9214000000,1.0775886018,0.9928825623,222.8040474231,242.8034434469,887.2239271499,0,0.2490448065,0.3207177306,America/New_York,90,172,-133.2889295309,25.5776873202,-56.5558675702,45.6790684801,True,679.9124426326,1077.5886017980,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608282,1824562069392514304.0000000000,138.5046998457,17.7718000000,6.8346000000,0.0018456953,0.9947936147,6.3346000000,1.5766416278,0.9964412811,181.6432451367,217.1739810212,768.0864736428,0,0.2490448065,0.3207177306,America/New_York,90,173,74.4451751834,19.8113360706,133.8791833952,-100.4780420425,False,994.7936146840,1576.6416278164,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845610334,1824562962787646464.0000000000,138.6411527865,15.8974000000,4.9602000000,0.0103733731,0.1769998870,4.4602000000,0.2805259159,1.0000000000,115.1407983339,163.4598542725,656.9590280182,4,0.2490448065,0.3207177306,America/New_York,90,173,-12.8057338980,14.1935472449,29.7749078368,-55.0464566055,False,176.9998869534,280.5259158988,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608556,1824562172473078272.0000000000,138.9638988315,17.7535000000,6.8163000000,0.0018770680,0.9781669591,6.3163000000,1.5502901546,1.0000000000,61.8700236917,86.5122824621,419.6571917424,4,0.2490448065,0.3207177306,America/New_York,90,173,-42.2494323255,7.7738649065,-18.9278376059,11.7899068780,True,978.1669591429,1550.2901546359,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988089,1824563714359769344.0000000000,139.1045007457,17.1095000000,6.1723000000,0.0033968784,0.5405215195,5.6723000000,0.8566688767,1.0000000000,128.1471326312,178.9670780976,793.4155421621,3,0.2490448065,0.3207177306,America/New_York,90,173,-36.2866342505,17.6380879784,16.6276296849,-31.1367784891,False,540.5215195171,856.6688766614,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988289,1824562172513694208.0000000000,139.2321183273,12.7576000000,1.8204000000,0.1869993083,0.0098186774,1.3204000000,0.0155615549,1.0000000000,57.2920343252,69.5595963531,442.4802480426,2,0.2490448065,0.3207177306,America/New_York,90,173,-48.7463533892,5.9968278847,-30.7558697350,18.9040681467,True,9.8186773501,15.5615548912,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608527,1824562172471732224.0000000000,139.3630341980,15.6803000000,4.7431000000,0.0126695153,0.1449215562,4.2431000000,0.2296851879,1.0000000000,64.2306825366,120.6617447954,663.9910002744,10,0.2490448065,0.3207177306,America/New_York,90,173,1.4061769927,9.2900836732,29.2764280122,-32.5918758750,False,144.9215562158,229.6851878873,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988607,1824558148077157120.0000000000,139.7600181485,16.5782000000,5.6410000000,0.0055411512,0.3313545885,5.1410000000,0.5251616316,1.0000000000,288.6759569529,426.8709911221,2954.5639821083,3,0.2490448065,0.3207177306,America/New_York,90,173,201.7006021181,30.5559244948,293.3683756025,-156.7897098549,False,331.3545885275,525.1616316480,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988085,1824562962787648000.0000000000,139.8384168211,14.6881000000,3.7509000000,0.0315965744,0.0581102828,3.2509000000,0.0920985916,1.0000000000,101.5362109968,120.2190314844,531.9040966857,1,0.2490448065,0.3207177306,America/New_York,90,173,-79.0350989124,11.1449567207,-45.6002287504,-20.8195392242,True,58.1102828001,92.0985916219,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
1845608264,1824562065090909952.0000000000,140.1054442748,17.7445000000,6.8073000000,0.0018926922,0.9700921471,6.3073000000,1.5374924400,0.9644128114,230.5849974477,265.4431344605,950.3272905600,0,0.2490448065,0.3207177306,America/New_York,90,171,-60.2933782709,27.9635171567,23.5971731991,-64.8855541522,False,970.0921471040,1537.4924400051,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988235,1824562790988901376.0000000000,140.2226787535,17.3950000000,6.4578000000,0.0026114397,0.7030933479,5.9578000000,1.1143278607,0.0284697509,1214.6846239228,2724.7131063392,7263.1191389935,1,0.2490448065,0.3207177306,America/New_York,5,3,,,,,False,703.0933478577,1114.3278606844,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988697,1824560965575661568.0000000000,140.4427580731,17.3611000000,6.4239000000,0.0026942631,0.6814798027,5.9239000000,1.0800727001,0.1850533808,980.3875925580,1213.9412253211,3566.1522540030,0,0.2490448065,0.3207177306,America/New_York,19,33,-9.1662005712,327.8409427886,974.3566277947,,False,681.4798026850,1080.0727000752,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845608621,1824562206832507904.0000000000,140.5709927061,17.4647000000,6.5275000000,0.0024490632,0.7497094567,6.0275000000,1.1882094142,0.8042704626,562.7163865561,622.6726837542,2485.0813810782,0,0.2490448065,0.3207177306,America/New_York,82,138,-157.4438969689,85.4939277967,99.0378864213,33.6181506697,True,749.7094566877,1188.2094142281,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988591,1824561206093887232.0000000000,141.2705095880,16.9685000000,6.0313000000,0.0038679424,0.4746931765,5.5313000000,0.7523379840,0.9466192171,365.2811885480,386.4018416236,968.5891704144,0,0.2490448065,0.3207177306,America/New_York,89,167,-90.0388165622,50.0674374072,60.1634956595,-203.1469241908,False,474.6931765106,752.3379839594,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988084,1824563714355086848.0000000000,141.5275598041,17.1184000000,6.1812000000,0.0033691473,0.5449704938,5.6812000000,0.8637200257,0.9644128114,298.0958254888,312.8012922249,912.4449144295,0,0.2490448065,0.3207177306,America/New_York,87,171,21.9934891762,39.7375716742,141.2062041989,-62.0263239739,False,544.9704937615,863.7200256548,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988086,1824563718701903104.0000000000,141.6046984160,15.5053000000,4.5681000000,0.0148853825,0.1233482491,4.0681000000,0.1954938002,1.0000000000,128.8946473114,150.9767021678,528.1196007291,0,0.2490448065,0.3207177306,America/New_York,90,173,-81.3609852453,16.6249062918,-31.4862663700,-0.3289002617,True,123.3482490507,195.4938002225,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988176,1824562992800512768.0000000000,141.6416647291,17.5247000000,6.5875000000,0.0023173946,0.7923060807,6.0875000000,1.2557205136,0.0035587189,0.0000000000,,0.0000000000,0,0.2490448065,0.3207177306,America/New_York,0,1,,,,,False,792.3060806507,1255.7205135688,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
1845611965,1824563718660941312.0000000000,141.6837030040,17.4478000000,6.5106000000,0.0024874823,0.7381302246,6.0106000000,1.1698575682,0.9786476868,302.1031445249,363.7560492148,1302.5736020985,0,0.2490448065,0.3207177306,America/New_York,90,170,-116.5123076172,44.6587938188,17.4640738391,-0.8983590952,True,738.1302246236,1169.8575681557,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988099,1824563065825815552.0000000000,141.7035620797,16.5054000000,5.5682000000,0.0059254317,0.3098653315,5.0682000000,0.4911034544,0.9430604982,325.0462829024,408.2339108006,2064.6125016194,3,0.2490448065,0.3207177306,America/New_York,88,167,-5.3696581183,42.2264371768,121.3096534120,-84.2744139455,False,309.8653314785,491.1034544400,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988344,1824562172513381888.0000000000,141.8066875816,13.0306000000,2.0934000000,0.1454253106,0.0126256280,1.5934000000,0.0200102719,1.0000000000,53.2733803266,70.3961810730,451.1672915422,2,0.2490448065,0.3207177306,America/New_York,90,173,-37.7855197198,5.6657284583,-20.7883343451,19.8543100006,False,12.6256279944,20.0102718589,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988389,1824562619190188032.0000000000,142.1061172306,15.6658000000,4.7286000000,0.0128398515,0.1429989962,4.2286000000,0.2266381357,0.9964412811,190.6860561127,216.7464363227,900.5948712867,0,0.2490448065,0.3207177306,America/New_York,90,173,-122.3890439421,23.5839582213,-51.6371692781,-63.9507255332,False,142.9989962318,226.6381356566,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988193,1824562790988907264.0000000000,142.2601603815,14.9691000000,4.0319000000,0.0243915837,0.0752753856,3.5319000000,0.1193034462,1.0000000000,90.8755923726,102.4021515130,498.0810315604,1,0.2490448065,0.3207177306,America/New_York,90,173,-62.0895474476,9.1559430459,-34.6217183097,11.8649427730,True,75.2753856193,119.3034462279,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988330,1824562619190193152.0000000000,142.3913067607,16.9608000000,6.0236000000,0.0038954712,0.4713385799,5.5236000000,0.7470213066,0.4377224199,847.1047906436,932.3338170688,3059.4207125194,0,0.2490448065,0.3207177306,America/New_York,43,71,-130.8804988095,159.1210933574,346.4827812628,350.4557070934,False,471.3385798963,747.0213066219,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
390988423,1824562619149000960.0000000000,142.4187093085,17.7156000000,6.7784000000,0.0019437482,0.9446109790,6.2784000000,1.4971075102,0.9857651246,402.6978777285,430.8775315531,1754.4712226765,0,0.2490448065,0.3207177306,America/New_York,90,173,0.1382188883,46.0875349004,138.4008235895,-130.6404698894,False,944.6109790201,1497.1075101730,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988093,1824563718701906944.0000000000,142.4444121328,16.3542000000,5.4170000000,0.0068108294,0.2695833023,4.9170000000,0.4272607406,0.9928825623,149.4372099550,212.7831591042,1314.2047526715,1,0.2490448065,0.3207177306,America/New_York,90,173,-55.2081624271,20.6558796033,6.7594763827,2.9780906882,True,269.5833023143,427.2607406391,False,True,True,True,True,cleared,inconsistent with the required eclipse at the three-sigma screening level
390988488,1824561313519914240.0000000000,142.5023124607,17.4757000000,6.5385000000,0.0024243761,0.7573436510,6.0385000000,1.2003087969,0.2526690391,692.9124840988,1242.7321726492,6957.9130927678,1,0.2490448065,0.3207177306,America/New_York,24,40,293.7205775030,176.5665533950,823.4202376880,,False,757.3436510314,1200.3087968734,False,False,True,False,False,not cleared - flux too low,"not cleared because of aperture overlap, incomplete/noisy measurements, or an insufficient depth limit"
