frame,utc_midpoint,jd_utc,bjd_tdb,shift_x,shift_y,centroid_rms,background,target_x,target_y,header_shift_x,header_shift_y,registration_shift_x,registration_shift_y,flux_T1,flux_C2,flux_C3,flux_C4,flux_C5,flux_C6,flux_C7,flux_C8,flux_C9,flux_C10,flux_C11,flux_C12,flux_C13,flux_C14,flux_C15
TOI 3718.01-0200R_65.fit,2023-10-13T07:43:33.970,2460230.821920949,2460230.8260858394,-198.56557133594606,-426.43224208800893,0.825731910079794,470.0072021484375,1036.904935074672,1469.7361137079495,-624.2893237658448,40.619156001479816,-200.0,-424.0,460205.8284076215,434381.1469835994,559124.3173412539,469616.5249998506,363775.67518856854,848750.7598827636,803866.6807617608,493206.4795282587,412727.00571476575,385031.2164825209,693585.965403843,769065.7135340695,557190.3056632507,493344.7292527679,785031.4180271579
TOI 3718.01-0201R_65.fit,2023-10-13T07:44:51.750,2460230.822821181,2460230.8269861364,-198.32106875907084,-426.18185027294635,0.8429618996266295,470.1653137207031,1037.1427506986854,1470.01508303213,-624.2980174466124,37.85822780973323,-200.0,-424.0,463770.6768567596,435783.71546297986,560694.629595442,474061.65145313466,367480.3765495599,851910.1707118021,809913.9762259591,494609.3801660178,417331.27581251017,385540.6429895211,698371.0357162182,773000.8253486261,560570.3661405456,497302.08403939,789903.4203875104
TOI 3718.01-0202R_65.fit,2023-10-13T07:46:09.450,2460230.8237204864,2460230.827885507,-201.78298308599608,-427.480245162144,0.8424495723406421,472.2138366699219,1033.6387601726105,1468.7125700926904,-624.2980174466124,37.85822780973323,-200.0,-428.0,462762.24005925166,437245.10156063864,560018.9937383702,474150.4446692754,364913.327270019,852668.9715585692,806649.7046923547,495035.0657375286,415017.6662527741,387291.02084366203,698114.4207253881,771891.8209362591,559845.1934848905,494408.96209615347,788214.7630588531
TOI 3718.01-0203R_65.fit,2023-10-13T07:47:27.170,2460230.8246200234,2460230.82878511,-202.59620015530027,-428.8330176584508,0.9450013541837933,471.2390899658203,1032.9957251549272,1467.3668181282492,-624.3067111273803,35.09729961798665,-200.0,-428.0,461395.41827935784,432519.7760918352,556643.9914970568,468727.5346152224,364822.8361137384,844928.843935241,805015.5001178591,492462.75781799434,415010.6446989631,382556.1283911379,694236.8701585515,768810.7240083428,559742.1601741505,493498.5131830173,779335.6195328645
TOI 3718.01-0204R_65.fit,2023-10-13T07:48:44.880,2460230.8255194444,2460230.829684596,-204.9377371073149,-427.9745765400185,0.8113338007980253,471.12774658203125,1030.5667203902096,1468.2191403263346,-655.5272628921779,35.19560768382027,-204.0,-428.0,461767.93283204484,433649.73884744,556085.949554617,470794.22321819264,365922.12451549515,848629.3942965253,802328.9123807119,493429.16621122,414662.45035406045,384964.0328126357,695458.4197466951,768474.5756319542,556760.9045509682,493389.55789188953,783192.856845613
TOI 3718.01-0205R_65.fit,2023-10-13T07:50:02.620,2460230.826419213,2460230.8305844297,-205.0760642366356,-429.7098299022525,0.8754771515956218,470.7437438964844,1030.4081524827334,1466.4409579861237,-655.5359565729459,32.43467949200306,-204.0,-428.0,463674.09629081044,434737.1421515827,559678.5927326267,473213.4501455055,365777.77393218916,849918.8405419016,807198.2618520979,494390.06876124925,415471.43989582657,387891.0123595033,695997.8032366922,772877.9359614908,558616.6988379161,495614.73474186496,787286.8510814698
TOI 3718.01-0206R_65.fit,2023-10-13T07:51:20.350,2460230.827318866,2460230.831484148,-208.35977705699224,-429.3979477157475,0.8838030077810982,473.6751708984375,1027.1234352457416,1466.8323070979984,-655.5359565729459,32.43467949200306,-208.0,-428.0,458558.2493753471,431169.3228097054,555218.6750003209,470834.7655856771,363536.7441996729,842260.8254417493,796536.7272172759,489499.8174620534,411586.52129694197,385635.79853797524,689128.6095205606,767168.7768752486,552388.5924027807,492908.56383748475,780477.9943751894
TOI 3718.01-0207R_65.fit,2023-10-13T07:52:38.050,2460230.8282181714,2460230.8323835186,-213.63769121423934,-430.5369872743029,0.9143384716080082,471.10601806640625,1021.8374523589647,1465.5401019918897,-655.5446502537136,29.673751300256484,-212.0,-432.0,458936.5455721841,430740.24043639743,556454.5165602141,468211.7570993241,360721.36779184785,835107.2687424831,798509.6408362358,490334.6216980513,414321.9866549608,381562.3019044937,691653.7396977308,763978.4352864344,554580.3886395247,492502.201877496,776746.097628576
TOI 3718.01-0208R_65.fit,2023-10-13T07:53:55.820,2460230.829118287,2460230.8332837,-217.3900912701638,-433.34993019595163,0.8104174322409277,468.5400695800781,1018.1024643882987,1462.9436400447635,-655.5533439344814,26.9128231085099,-216.0,-432.0,464449.2649372995,436812.99334196834,560073.0053981482,475575.9566949861,365875.8551978474,851413.3509073626,808092.0333497059,496586.1026235488,415534.59871185553,391954.684100674,699391.4819388655,773857.9547975333,561213.42639717,499369.63931663136,793570.2470932051
TOI 3718.01-0209R_65.fit,2023-10-13T07:55:13.620,2460230.83001875,2460230.834184228,-221.61197840928662,-434.68768260964265,0.868277857536963,469.8409423828125,1013.901057487087,1461.5499871306768,-655.5533439344814,26.9128231085099,-220.0,-436.0,459693.33599825454,431754.5843908998,554024.6750119206,470681.3476678772,363553.7663213951,840801.7536814814,796227.3735786624,490799.9117218882,411685.4320466838,382150.0547810202,693205.4196519434,766661.936331964,553836.8520262896,492205.6469976425,783130.1812338338
TOI 3718.01-0210R_65.fit,2023-10-13T07:56:31.380,2460230.8309187503,2460230.8350842935,-225.8609481181163,-435.85359166371205,0.8464447488570469,472.591552734375,1009.627099572804,1460.332405100486,-686.782589380047,24.250202982526318,-224.0,-436.0,464813.0398900429,434915.50619914057,558034.1933988498,470053.776735519,365053.90527750854,849653.5586024967,802718.1056565363,494167.82580176124,418417.3212246433,388452.83021763613,696293.477391147,772928.6295593295,560683.1117174686,494572.94115891174,790308.0923738282
TOI 3718.01-0211R_65.fit,2023-10-13T07:57:49.150,2460230.8318188656,2460230.835984474,-232.54763404256005,-436.77381346727697,0.944017544201662,474.83335876464844,1002.9057701521506,1459.3501269951043,-686.782589380047,24.250202982526318,-232.0,-436.0,462813.9423903334,430323.9934642151,556999.320301903,471763.64021819993,365336.749140235,842684.4354418264,801860.510137279,491124.3007264133,415315.3903884304,382815.22093029955,695340.1864220066,769468.2864568625,556310.4259497401,492753.98969619826,772728.5378668895
TOI 3718.01-0212R_65.fit,2023-10-13T07:59:06.890,2460230.8327186345,2460230.8368843086,-233.6044584438837,-437.24075462210715,0.8415186990918353,474.9409637451172,1001.8761914691859,1458.924199081136,-686.7912830608149,21.489274790779735,-232.0,-436.0,461754.0385964806,432080.8075408551,556530.8549708587,473549.0438732456,364509.86324182316,849320.2870586275,801528.9929538297,493898.26247268874,412716.78501855186,385578.17006254924,694956.4381103893,768954.7918307295,556907.086355749,492324.40071916743,784800.3867479996
TOI 3718.01-0213R_65.fit,2023-10-13T08:00:24.620,2460230.833618287,2460230.8377840263,-239.0613775803938,-437.22728004041824,0.93008933366414,477.2606506347656,996.4846715408066,1458.9786230269083,-686.7999767415828,18.72834659896253,-240.0,-436.0,463825.2329144111,434960.30369402777,559229.5864098389,473615.153999268,367833.2209405457,853720.3032906011,806199.6912919038,494347.2526073429,416941.2809705855,385875.84353384003,699683.8041108754,775448.0285179454,562248.8156242068,495594.36055149545,783568.3911975296
TOI 3718.01-0214R_65.fit,2023-10-13T08:01:42.330,2460230.8345177085,2460230.838683513,-238.34545662132382,-439.1933352788513,0.9141056991016336,477.6112060546875,997.1598290567441,1456.9632757933978,-686.7999767415828,18.72834659896253,-236.0,-440.0,459680.5437147151,430929.19503684435,556062.451745589,470285.62692201376,363305.449148153,845922.3945424623,799614.6189551195,490704.96602403634,414148.75991524156,382109.1542105942,691574.5265436232,768856.0954745613,558308.3431547419,494054.03939406073,775280.3281422302
TOI 3718.01-0215R_65.fit,2023-10-13T08:03:00.020,2460230.835416898,2460230.839582768,-243.15787108220775,-439.77040602327827,0.8917124490823878,480.86810302734375,992.3190846642524,1456.5144318631733,-686.8086704223506,15.967418407215947,-240.0,-440.0,462287.5168587133,433063.4645392664,560961.5425009718,473027.3696467902,364944.1147532002,850083.1345236328,800844.8846735599,492091.6157420647,414871.07627051586,383049.4784485352,694057.0294306525,768171.3829370355,557125.5088232508,493742.10368938063,780490.6267687625
TOI 3718.01-0216R_65.fit,2023-10-13T08:04:17.740,2460230.836316435,2460230.84048237,-242.35879557477938,-441.4424549359917,0.8124888723655264,483.2526550292969,993.1404014679927,1454.7982776520878,-686.8173641031183,13.206490215469364,-240.0,-440.0,460323.65136836545,432709.1068365701,555886.2083423621,473056.9766898807,364904.4472310014,849575.841072458,797101.8133603884,493620.1772350742,413890.8740189325,382042.8300429374,694464.8227147289,771449.4750860224,555689.9062060525,493194.2221931989,782071.8869750544
TOI 3718.01-0217R_65.fit,2023-10-13T08:05:35.410,2460230.837215394,2460230.841381394,-247.5655832091902,-441.3285160037784,0.7837458427803157,483.5096740722656,987.8880201523925,1454.9219735731695,-718.0379158680225,13.304798281303325,-248.0,-440.0,456156.54930461093,429120.07370689884,552413.3340876278,470225.3188516709,359352.7495963851,843529.3871316127,786812.4032164002,488999.4362222636,410228.7638516151,381646.3231728161,686778.6231112832,764940.0844971435,550396.0232603147,487633.8665533977,774580.8338951167
TOI 3718.01-0218R_65.fit,2023-10-13T08:06:53.120,2460230.838114815,2460230.84228088,-246.47196857423774,-443.7514298918111,0.8327062951030805,485.4504699707031,989.0089973410555,1452.4560663549744,-718.0466095487906,10.543870089486118,-244.0,-444.0,457649.0882546876,431653.51016487496,552416.1536261823,472498.0829545662,359277.8950996775,844513.7442565807,789470.8201290389,488791.1862118987,410347.54903146613,379111.2986970785,689644.4084696721,766606.6711273573,551665.1435510969,488560.7993363935,780264.275494527
TOI 3718.01-0219R_65.fit,2023-10-13T08:08:10.870,2460230.839014699,2460230.8431808297,-252.14865251694584,-445.16600527254934,0.8345515455228087,486.38136291503906,983.2957145133913,1450.9970166724868,-718.0553032295583,7.782941897739535,-252.0,-444.0,459789.06601238623,431851.8515431272,553509.9897996769,471239.09491380485,363329.73717210244,848074.0175114372,792366.2018225635,488849.3777781711,411888.21701841743,382469.6094976047,690808.7316182388,765309.2294698678,552954.3813304713,491424.24899140245,780827.505216286
TOI 3718.01-0220R_65.fit,2023-10-13T08:09:28.590,2460230.839914236,2460230.844080432,-250.73729329980142,-446.34360251170045,0.8268845676416058,487.8263702392578,984.7188142450813,1449.8935272630638,-718.0553032295583,7.782941897739535,-248.0,-448.0,458988.9713849723,432256.5086509065,554959.9286000427,472408.7919366372,360984.87338786555,852319.904156763,793048.8250696298,489151.1863148628,411785.1403180981,383695.3290894745,693457.3796911142,769772.1724534649,553783.2845987303,489789.5002162374,783745.4577615233
TOI 3718.01-0221R_65.fit,2023-10-13T08:10:46.350,2460230.840814236,2460230.844980497,-253.83642486578924,-444.7889756141223,0.7844854969336249,491.05108642578125,981.5756906176817,1451.4137045785787,-718.0639969103261,5.022013705992952,-252.0,-444.0,459307.1337247035,431853.10561179416,554488.7519310301,468975.1192387004,361176.773647489,849572.5543865559,789739.5214998553,488856.17095452035,409920.6614840495,380454.4667171652,692058.530090901,765963.1538445931,551025.9008035597,487865.5738579911,782108.316881445
TOI 3718.01-0222R_65.fit,2023-10-13T08:12:04.060,2460230.8417136576,2460230.8458799836,-255.89554767422214,-446.4154697311042,0.8292541519362736,489.175537109375,979.5376667880548,1449.7687816513203,-718.072690591094,2.261085514175746,-256.0,-448.0,458732.84675728035,429522.85940946563,553700.367035497,470634.72595354816,361625.3105344709,846088.325573485,790234.1544377955,489779.42276529816,410249.70854426763,379414.98918000056,689931.0166616249,766366.2739900178,551735.0428980519,489098.2764272491,775229.7042773541
TOI 3718.01-0223R_65.fit,2023-10-13T08:13:21.740,2460230.8426127317,2460230.846779123,-260.60109214409044,-447.7445169410538,0.8543950267784539,492.8491516113281,974.828264425191,1448.4487791481338,-718.072690591094,2.261085514175746,-260.0,-448.0,457006.51781896624,429483.4014251544,551889.0606578205,469057.31867555546,362598.66020924,846535.574549977,788507.217286401,489964.5128788435,410106.6255090937,380229.6059476391,690855.4305145026,766783.3973039032,552979.3158886088,490249.2603915963,776668.8818433876
TOI 3718.01-0224R_65.fit,2023-10-13T08:14:39.500,2460230.8435127316,2460230.847679188,-262.5212702926908,-448.6831430101345,0.8338015495981346,496.001953125,972.9292954402002,1447.5358998036893,-749.3019360366595,-0.4015346117372107,-260.0,-448.0,460836.79996618634,429797.3298860262,555963.438890426,469760.0143200938,364717.8062575099,848779.7896016098,791062.4745166067,491417.21570068994,412627.69555854547,381586.1943007128,690175.2061741657,768273.7584242696,552586.9934280941,490349.25562968873,777226.7638404892
TOI 3718.01-0225R_65.fit,2023-10-13T08:15:57.230,2460230.844412384,2460230.8485789057,-265.3619523033874,-450.4092020013939,0.9013238078239151,498.7549743652344,970.1461477066149,1445.741110877388,-749.3106297174274,-3.1624628035544173,-264.0,-448.0,458929.26151267596,431691.37233988004,553363.6766953624,467051.1730316793,360962.8337727551,842570.7470591221,791477.0169147222,488995.11969045666,412741.9767324834,379674.6112829701,690145.7084950916,764814.5644576817,554804.6683507,494137.8733393164,768842.0310544616
TOI 3718.01-0226R_65.fit,2023-10-13T08:17:14.990,2460230.8453123844,2460230.849478971,-262.8989712112168,-451.00896528287177,0.8733397288970645,505.1143493652344,972.5821899712865,1445.2090546605918,-749.3193233981953,-5.923390995301,-264.0,-452.0,458903.663184897,430458.4496923962,554727.7053447684,471723.12045997573,364427.0217245305,845700.1295754565,793361.3191374922,490872.5855252085,412075.19800871453,381485.5528036463,693233.1066306921,767851.6805432835,553643.1232066753,491556.5884298502,778265.9104681597
TOI 3718.01-0227R_65.fit,2023-10-13T08:18:32.710,2460230.8462119214,2460230.8503785734,-260.75404728003014,-453.6333923422904,0.8546294152842765,509.44732666015625,974.7121471938826,1442.6275265677916,-749.3193233981953,-5.923390995301,-260.0,-452.0,455519.2476294471,425287.3579617392,548106.6753794509,465091.68320677505,359565.5778351775,839154.3798717,781457.3676185478,484261.3812193837,407181.85993721825,375063.9673242281,684054.4871769752,762190.566244516,546498.5818155282,486942.9026400761,767045.9689483678
TOI 3718.01-0228R_65.fit,2023-10-13T08:19:50.430,2460230.8471114584,2460230.8512781756,-257.2933729435322,-453.3240120930316,0.8648413485987935,511.0166931152344,978.1841516532705,1442.8787005201405,-749.328017078963,-8.684319187047583,-256.0,-452.0,456003.8674934578,429473.1092846245,551624.6143800657,468281.3947865354,362635.5915005806,841996.8182207327,790026.1860199295,488933.7247086651,412087.5111614339,379250.80105461454,687710.0141570055,764563.2956542618,550635.3901532015,489781.29694321746,772468.5724297574
TOI 3718.01-0229R_65.fit,2023-10-13T08:21:08.160,2460230.8480111114,2460230.8521778937,-254.28265900114593,-455.08301136580644,0.9339394309801274,514.5112915039062,981.24778850097,1441.1780619422711,-749.336710759731,-11.44524737886479,-252.0,-456.0,461144.63553916145,432954.909373161,555622.9545990548,472851.15554575383,365029.407306445,847503.3060533779,796842.5569978626,491380.3095393466,412981.80355662276,380742.26896860334,694289.9049682003,772727.7903803703,557630.644725736,492773.14737635746,778715.9346154605
TOI 3718.01-0230R_65.fit,2023-10-13T08:22:25.860,2460230.848910417,2460230.8530772645,-254.08534838832156,-456.4796854967839,0.858198226380141,517.1897888183594,981.3780688370016,1439.7081191152176,-780.5659562052964,-14.107867504777747,-252.0,-456.0,459134.30723969796,433607.58838106104,556086.1729337601,469811.49059910025,366341.18973904586,849552.373811658,796925.3564601082,491967.6866595961,414701.4046473978,384380.72247661435,693790.1808891397,772453.6675126876,555945.4741616612,491728.4054373819,779794.6091068871
TOI 3718.01-0231R_65.fit,2023-10-13T08:23:43.530,2460230.849809375,2460230.853976288,-251.1286238096984,-458.72261301039475,0.8479483328088471,522.700439453125,984.3481227470388,1437.5591649757148,-780.5659562052964,-14.107867504777747,-248.0,-460.0,461621.2211797434,434275.4583563505,555202.8763108095,474238.6490953819,365060.62559387623,854375.0328615298,797777.6621239292,494609.84135832655,414430.03704470844,382366.1982576917,696493.8973513723,776029.6968366139,555650.3451428809,492197.9105773229,784082.6809752388
TOI 3718.01-0232R_65.fit,2023-10-13T08:25:01.200,2460230.8507083333,2460230.854875311,-252.34713028415808,-459.3785034273455,0.8076628000526858,529.6541137695312,983.1027992783168,1436.8063643599514,-780.5746498860641,-16.86879569652433,-252.0,-460.0,460614.23930838524,435017.97240256285,557066.2625564418,474073.5334994833,365390.87714594987,854258.9133169085,801536.8924251578,493073.30907076976,415018.7504806669,385082.3200261359,697776.5392034731,776515.9377505209,557354.1890327367,494987.91857162793,784339.1418635724
TOI 3718.01-0233R_65.fit,2023-10-13T08:26:18.920,2460230.8516078703,2460230.855774913,-246.05794996390637,-459.4760474725326,0.8651286439853423,534.6643676757812,989.3753094799662,1436.7354028286477,-780.5833435668321,-19.629723888341537,-244.0,-460.0,459619.1835510414,429051.4068450162,551304.6081394232,469412.66854781104,365065.88159885973,844241.9132596795,793960.4654912944,489654.89789132564,414182.13431105844,380787.6946389531,688186.5416412489,769334.7400842269,553922.831330132,490072.7506003246,775551.2469866045
TOI 3718.01-0234R_65.fit,2023-10-13T08:27:36.710,2460230.8525082176,2460230.8566753254,-246.37999595209635,-460.6421254144152,0.8835066791893964,537.0179443359375,989.0997782681034,1435.5895686053063,-780.5920372475998,-22.39065208008812,-244.0,-460.0,455692.3723777283,428561.5509424162,551100.7189450498,470022.0190813482,360038.3098428402,840786.7163459053,790093.2149418857,489170.8332370628,410394.4891174869,379076.6002495524,687518.9349045015,761982.6882382629,549386.7238193013,486617.88290667144,769983.3790642212
TOI 3718.01-0235R_65.fit,2023-10-13T08:28:54.410,2460230.853407523,2460230.857574696,-240.47971042383438,-461.15498654304184,0.8480256938503601,537.20947265625,994.997654515034,1435.1039804325508,-780.5920372475998,-22.39065208008812,-240.0,-460.0,460650.7915844614,432096.68254779186,553005.2984407629,474127.41217541025,364374.12002821715,849744.341635326,799269.7075101385,491871.77898113744,413049.7786749174,382014.89221515984,690563.6435317942,770162.8312576935,553699.3333011329,491463.01223909756,779548.953899598
TOI 3718.01-0236R_65.fit,2023-10-13T08:30:12.140,2460230.854307176,2460230.8584744143,-241.2644437827123,-460.8145631680643,0.922136462541016,539.7390747070312,994.2006279237413,1435.3406021414735,-780.6007309283676,-25.151580271834703,-240.0,-460.0,457420.47112766403,428032.7233626236,548142.9807921513,469236.6015880656,359652.3333603013,837431.3464333318,791334.3360636851,486575.32763657294,410298.5028667444,378202.25940027594,687840.9218747013,762058.8801484253,551548.4366657686,487689.7713799411,769171.9548312402
TOI 3718.01-0237R_65.fit,2023-10-13T08:31:29.840,2460230.8552064816,2460230.859373785,-233.54194710696015,-461.532623200728,0.8279358807082668,544.2741088867188,1001.9293418330756,1434.6743613933309,-811.8299763740399,-27.81420039781795,-232.0,-460.0,457308.6825889582,429893.82601690246,550076.0597150568,469456.82791133225,361360.0865528268,842660.5986711995,794337.7210868753,488174.5458492452,412118.7267032195,381306.49715179676,688896.8857795597,764911.1448458773,553548.9829453672,488436.1101446567,779553.3424534411
TOI 3718.01-0238R_65.fit,2023-10-13T08:32:47.550,2460230.8561059027,2460230.860273271,-234.8081296139278,-463.3547398663948,0.8345454396555976,543.5238647460938,1000.7259460729241,1432.8912881451374,-811.8386700548076,-30.57512858956453,-232.0,-464.0,456675.2225957752,430349.8880539391,550716.5231539495,469542.8165286755,360922.2904393702,841410.5964015559,792520.3067067326,488597.8415052684,410652.7588731522,379595.7768021894,690397.2427990295,764227.2264624909,555776.0868909871,487945.95684098656,777289.4986679535
TOI 3718.01-0239R_65.fit,2023-10-13T08:34:05.250,2460230.8570052083,2460230.8611726416,-229.25549518720936,-464.323787935172,0.8862060305695713,543.9041442871094,1006.28352350424,1431.9150815275113,-811.8473637355756,-33.336056781381735,-228.0,-464.0,456517.085599548,430940.505684146,551196.8980314629,469280.51196654706,361882.9370913796,840692.8145768433,797154.298227035,487958.8172261464,412112.9083152087,380283.746961508,690254.3654384604,764772.6770046235,553612.0339049137,487954.1155775102,772906.6079008392
TOI 3718.01-0240R_65.fit,2023-10-13T08:35:23.010,2460230.8579052086,2460230.862072707,-228.01675087018793,-465.7506228708196,0.8318694080564344,548.2016296386719,1007.4718356641819,1430.4526629614666,-811.8560574163433,-36.09698497312832,-228.0,-464.0,457685.6766337216,429344.25148471683,551413.4080095773,469231.09126268944,360148.30840754276,839643.5882774957,792965.9966602521,488478.4866129519,411078.6602422148,383171.44984824356,690433.3254404059,765111.4216648415,554646.6892188506,487256.6924201729,774341.7572330058
TOI 3718.01-0241R_65.fit,2023-10-13T08:36:40.720,2460230.8588046296,2460230.8629721934,-222.50023379494678,-467.1954705103694,0.8168512088480635,548.8092041015625,1012.9679372156811,1428.9774741969566,-811.8560574163433,-36.09698497312832,-220.0,-468.0,456544.66877628263,430870.68167057197,548982.2666907795,468429.72913473163,358985.1313235634,834937.9245967589,793563.3476683421,485956.5657130694,410991.7669899665,379454.05214992235,687807.636999307,761806.4034933543,551770.6737829978,484736.208558973,776556.1175368502
TOI 3718.01-0242R_65.fit,2023-10-13T08:37:58.440,2460230.8597041667,2460230.8638717956,-222.8799870046364,-468.8370233311761,0.8248358553972102,551.1663208007812,1012.5905065633048,1427.3623819607394,-811.8647510971111,-38.8579131648749,-224.0,-468.0,455126.5103810562,426734.8200570881,547894.1080470486,468228.4998839536,360197.65198784287,834212.1265283162,791973.2423982733,486589.43967949814,410558.490957142,380463.8277988446,687260.9939605468,760706.1453953005,549808.281835415,486067.30033263064,770212.4942812633
TOI 3718.01-0243R_65.fit,2023-10-13T08:39:16.170,2460230.8606038196,2460230.8647715133,-217.67513801914788,-470.99231308973054,0.8275181895259207,553.8910522460938,1017.7886333435818,1425.2305920271453,-843.093996542677,-41.52053329085848,-216.0,-472.0,454517.0446633082,429387.99313341384,550417.1671298651,467743.0508899179,360144.41307284747,836466.3588311548,795404.1287151123,487239.500749229,410375.19418800843,379257.8996639785,687787.0100799238,763202.4704060198,549841.9628075904,487356.87883282226,773161.3522501205
TOI 3718.01-0244R_65.fit,2023-10-13T08:40:33.890,2460230.8615033566,2460230.8656711155,-216.02495925297058,-472.50803630941994,0.7967215967545144,554.223388671875,1019.4288084109098,1423.7591187909754,-843.1026902234447,-44.28146148260507,-216.0,-472.0,456362.9857363841,430149.2360335378,547734.6843369085,468735.88271892787,360215.3653128026,838686.4912428547,794488.6098929885,489784.5506368352,409953.3065280253,380773.536467896,688057.9157068181,764096.3782606351,552925.7442289602,487086.51668002934,777405.3157074025
TOI 3718.01-0245R_65.fit,2023-10-13T08:41:51.610,2460230.8624028936,2460230.8665707177,-209.46304725441223,-474.55988319555627,0.8070610298297479,556.4101257324219,1025.9946013177096,1421.7184932655475,-843.1113839042125,-47.04238967435165,-208.0,-472.0,460838.0557687081,435466.88149977085,551503.301989912,472175.6734160046,360395.55729029514,844043.9073042958,800177.0814786442,490779.591727681,413769.254392946,384738.8150257518,694287.298382206,768522.3552378032,552683.5278056113,488012.3990141031,784876.0359072958
TOI 3718.01-0246R_65.fit,2023-10-13T08:43:09.310,2460230.863302199,2460230.8674700884,-201.40405921787124,-474.5409118275636,0.8957556993606491,558.074951171875,1034.1182715161158,1421.6941556868574,-843.1200775849804,-49.803317866168854,-200.0,-476.0,457756.27425704536,431064.88246381975,552431.7825087097,469365.7174864696,362021.4739931179,840697.4632019029,797098.2187772241,489561.63635800197,411024.74581039586,379986.3526746464,691386.7456506878,767846.9959875019,556737.6512170546,486418.4808203649,775550.4823902545
TOI 3718.01-0247R_65.fit,2023-10-13T08:44:27.050,2460230.8642019676,2460230.8683699216,-196.2856636940453,-475.86144843570594,0.7944760898844719,560.6199340820312,1039.1828951099637,1420.443757124025,-843.1287712657482,-52.56424605791544,-196.0,-476.0,462623.7537033694,434739.37563924445,554378.7266786168,474400.7793683376,364950.6435541166,852624.3238614998,804413.6159963291,495016.19938588934,414723.1828870392,385895.71579964104,697308.0249506889,775716.1301802743,558189.521290459,490518.5672670445,792698.2225831957
TOI 3718.01-0248R_65.fit,2023-10-13T08:45:44.770,2460230.8651015046,2460230.869269524,-192.57901824019063,-476.10352587658394,0.8267915703879959,566.9160766601562,1042.9475472432036,1420.165214078827,-843.1374649465162,-55.32517424973265,-192.0,-476.0,448356.7617180471,422836.086062809,541245.8665994828,460984.4972090657,353637.80678658327,830150.548962784,783784.826302743,480818.0892898449,403013.922305087,374574.05060735106,677968.8213176597,756574.7266238867,543649.6954771725,480630.0224311343,767280.2849581406
TOI 3718.01-0249R_65.fit,2023-10-13T08:47:02.420,2460230.8660002314,2460230.8701683157,-536.3735893824587,-331.0176199074272,0.7566765825376284,573.5279541015625,699.069832926481,1565.1664558564883,-843.146158627284,-58.08610244147923,-536.0,-332.0,466854.5997489943,440536.1272537179,563750.3030655715,476460.58276574785,365532.0641908658,869092.8184408817,807733.4544678822,494933.52910900745,418477.36007263255,387811.5306396076,702286.9854179211,778063.0739769068,558752.5325745821,,788975.5983265275
TOI 3718.01-0250R_65.fit,2023-10-13T08:48:20.130,2460230.866899653,2460230.871067802,-532.7108816010154,-331.6640208867426,0.7724059312597303,577.0774536132812,702.7129277996669,1564.4958870687892,-874.3754040728493,-60.748722567392186,-532.0,-332.0,467387.3613393615,437742.8017338297,562299.569131213,478441.8394041408,364909.86319449113,869027.225987103,807009.8115754859,492521.3990223861,418049.5215310192,388574.42579708307,700696.901921951,777513.3225491896,562383.2015862602,,785882.6714643773
TOI 3718.01-0251R_65.fit,2023-10-13T08:49:37.850,2460230.86779919,2460230.871967404,-530.0171237121377,-333.4121806299141,0.7519119481840686,577.9657897949219,705.4223637844975,1562.780918047949,-874.3754040728493,-60.748722567392186,-528.0,-332.0,470368.797962542,443649.1252059435,568224.1261315194,481517.97684094287,369050.84806457104,879593.9280337023,815144.5175156648,497711.55958579225,423028.36389741115,392836.4314691886,707945.132901807,784430.6178028907,564985.5059621471,,796734.5695555058
TOI 3718.01-0252R_65.fit,2023-10-13T08:50:55.470,2460230.8686975697,2460230.8728658487,-524.1709330938006,-335.18533544785964,0.7698757563684047,577.2885131835938,711.2566312741915,1561.017235158607,-874.3840977536173,-63.50965075920939,-524.0,-336.0,471905.197234918,440763.02905251586,564420.6481029337,481793.35876067,369033.38630998484,875427.2019931969,810112.5513116058,496951.11699435744,421841.20214253396,392091.4814333366,706542.9269050215,783711.3741988954,563397.8920160076,,794445.3099871565
TOI 3718.01-0253R_65.fit,2023-10-13T08:52:13.210,2460230.869597338,2460230.8737656823,-519.2794011813978,-337.05169234150617,0.7757463508107187,579.4894104003906,716.1537059329622,1559.0925850275337,-874.392791434385,-66.27057895095598,-520.0,-336.0,475405.1370002945,445599.2836069351,569809.522555527,485373.4096185968,369577.64441064134,881982.7142930354,818066.9284752691,499886.95774875395,424528.2667192605,392722.98411533376,708283.3285847965,787348.7448852826,568654.1305746335,,798137.1795415847
TOI 3718.01-0254R_65.fit,2023-10-13T08:53:30.930,2460230.870496875,2460230.8746652845,-513.2510261566936,-339.38085826606397,0.770002919941157,580.9796447753906,722.1900310422662,1556.821101089678,-874.401485115153,-69.03150714277318,-512.0,-340.0,473505.2205520759,443760.07146958495,570151.0948330539,484548.83485756296,369313.2265762173,884292.3754870666,818974.8175277194,501841.31472861243,424849.23944893276,392805.8577548054,712533.2496641243,789019.7834839511,569679.2825360456,,802489.4649296377
