ID,ra,dec,Tmag,e_Tmag,GAIA,GAIAmag,gaiabp,gaiarp,pmRA,pmDEC,plx,Teff,rad,mass,d,numcont,contratio,disposition,duplicate_id,dstArcSec
1845606035,297.022090234216,18.665918327561,19.2454,0.016,1824561004240538112,19.8574,20.0753,18.8683,-3.69285,-6.32042,-0.168313,nan,nan,nan,3611.13,,nan,,,139.38734379161315
1845608601,297.017205917083,18.7285828754582,19.3685,0.017,1824562202558730112,19.9934,20.222,18.9858,-2.58276,-4.53566,0.176196,nan,nan,nan,3048.56,,nan,,,139.39578344638966
1845606778,297.002943562493,18.6938790125356,19.3055,0.0299,1824561313520224512,19.9807,20.0563,18.7029,-2.97994,-5.24038,0.0360067,nan,nan,nan,3138.87,,nan,,,139.40027615761906
1845610555,297.057625318227,18.7352451240065,18.4822,0.0119,1824563065866845952,19.0589,19.376,18.248,-4.05988,-6.55983,-0.266537,nan,nan,nan,4256.24,,nan,,,139.40593078327106
1845603187,297.081015438418,18.6835345272176,18.472,0.0083,1824559629892944000,19.1639,19.6266,18.2333,-2.99096,-7.24536,0.361521,nan,nan,nan,2761.04,,nan,,,139.47443754964394
1845608302,297.002722298894,18.7025588509852,19.5276,0.6,1824562069393533952,19.9576,nan,nan,-2.74415,-4.75386,0.543247,nan,nan,nan,2635.1,,nan,,,139.5858591625151
1845611956,297.043367992817,18.7376877749782,18.272,0.0126,1824563718660909568,18.9065,19.1634,17.9052,4.06779,-2.07565,-5.95923,nan,nan,nan,5418.31,,nan,,,139.58607569945144
1845608640,297.011635917135,18.7233013487543,20.7834,0.6,1824562206833607296,21.2134,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,139.6226452742201
1845610331,297.050559414587,18.737131395212,20.6675,0.0658,1824562962787641216,20.9399,20.3458,19.8285,-7.69929,-7.79335,2.513,nan,nan,nan,2727.08,,nan,,,139.68634940150645
1845608529,297.00312541408,18.7056204315606,19.6829,0.0418,1824562172471735552,20.3544,20.5158,19.1711,-2.42098,-5.07433,1.77451,nan,nan,nan,1106.67,,nan,,,139.69405204441398
1845603257,297.083921243709,18.6927267392268,19.881,0.0173,1824559664212456192,20.5415,20.5943,19.2755,0.560444,-1.23369,3.42586,nan,nan,nan,335.996,,nan,,,139.7070109550227
1845610389,297.063195042633,18.732938493127,19.4243,0.0149,1824562997106298368,19.9879,19.8096,18.7105,-0.34136,-1.93486,1.05337,nan,nan,nan,1703.58,,nan,,,139.72782698086175
1845608531,297.003228652188,18.7062343859396,18.9741,0.042,1824562172471735808,19.5868,19.1088,17.9003,-2.09963,-5.75602,-0.606242,nan,nan,nan,4043.7,,nan,,,139.74698317063962
390988607,297.071728826421,18.6707916524821,16.5782,0.0327,1824558148077157120,17.2366,17.7838,16.5091,-3.33946,-5.98446,0.272054,5517.0,1.57245,0.97,3242.6,,nan,,,139.7600181484843
390988085,297.046506848184,18.7376517941763,14.6881,0.0245,1824562962787648000,15.5442,16.3392,14.6511,-3.62613,-5.65472,0.0720357,4845.0,11.7159,nan,7057.4,,nan,,,139.83841682113948
1845600107,297.069124403581,18.6686045687162,19.1544,0.0135,1824558152382153472,19.7543,20.0772,18.8976,-0.40546,-5.51933,-0.0675387,nan,nan,nan,3522.69,,nan,,,139.84478929064977
1845599894,297.049935807716,18.6605425782317,17.9362,0.0095,1824558014984982656,18.6794,19.2612,17.742,-0.83586,-4.30796,-3.25901,nan,nan,nan,6002.71,,nan,,,139.8827998802403
1845611963,297.037593964201,18.7374001240242,17.9998,0.0063,1824563718660931840,18.6346,19.0165,17.7576,-2.01749,-4.96127,0.197018,nan,nan,nan,3426.26,,nan,,,139.99404233877087
1845609571,297.084266728467,18.7033899953533,20.0007,0.0603,1824562619149961856,20.5637,20.6395,19.5416,-4.71815,-3.46167,0.386985,nan,nan,nan,2882.31,,nan,,,140.02392737150694
1845610343,297.064208098067,18.7324892775107,18.7495,0.0091,1824562992827544576,19.3355,19.6093,18.4606,-2.67323,-6.83918,-0.573177,nan,nan,nan,4220.47,,nan,,,140.02404543590364
1845611894,297.022700145911,18.732472790962,18.4546,0.007,1824563684301230336,19.1186,19.5093,18.1824,-2.54164,-6.4426,0.162913,nan,nan,nan,3390.29,,nan,,,140.04822138149953
1845600060,297.062353711973,18.6643637166822,19.3536,0.0305,1824558118023912960,20.1669,20.7163,19.0162,5.89026,-0.33021,0.604841,nan,nan,nan,2643.7,,nan,,,140.05468528358242
1845606147,297.026490616506,18.6634816116635,20.6325,0.6,1824561038602756992,21.0625,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,140.09314950702526
1845608264,297.002449588085,18.7010293936762,17.7445,0.0433,1824562065090909952,18.5521,19.2425,17.6417,-1.90014,-6.18431,0.300982,4705.0,1.14883,0.75,2974.07,,nan,,,140.10544427484143
1845611864,297.029761572037,18.7356349547879,17.8153,0.0439,1824563679995337600,18.4016,18.8207,17.6914,-4.32514,-11.3178,0.294809,5852.0,0.724018,1.06,3012.32,,nan,,,140.221999762326
390988235,297.079332063868,18.7179868742898,17.395,0.0292,1824562790988901376,18.294,19.0794,17.2448,-3.00742,-4.35961,0.429818,4256.0,1.28047,0.67,2334.15,,nan,,,140.222678753465
1845609936,297.082034691737,18.7124706043305,20.122,0.0326,1824562790948665856,20.6965,20.9495,19.8264,-2.39891,-5.07287,0.535785,nan,nan,nan,2859.21,,nan,,,140.24461199844075
1845612005,297.043479748505,18.7378763693927,19.5971,0.6,1824563718701895552,20.0271,nan,nan,-3.11644,-2.27947,-2.0353,nan,nan,nan,3604.05,,nan,,,140.26453039603064
1845603144,297.079262877957,18.679702383096,19.3772,0.0187,1824559629851747456,19.9141,20.1815,19.1403,-2.3074,-4.90539,-0.748063,nan,nan,nan,4152.51,,nan,,,140.2746500542352
1845610394,297.073360346035,18.7257211568557,20.0245,0.111,1824562997107128448,20.876,21.6611,19.8578,nan,nan,nan,nan,nan,nan,nan,,nan,,,140.34366422145547
1845610509,297.05506589198,18.73634331297,18.3401,0.0496,1824563061552234368,18.9461,19.3501,18.1815,-3.03348,-6.32845,0.174997,5786.0,0.663797,1.04,3400.75,,nan,,,140.420595013674
390988697,297.035663126665,18.6606106443088,17.3611,0.0364,1824560965575661440,18.0513,18.5969,17.2553,-2.15158,-4.2808,0.304914,5311.0,1.07309,0.91,2971.37,,nan,,,140.442758073101
1845608524,297.005641247443,18.7143863684616,18.4521,0.0088,1824562168198964352,19.1486,19.6121,18.2077,-4.64715,-7.43703,0.392639,nan,nan,nan,2639.1,,nan,,,140.52074400363506
1845611936,297.025123731114,18.7338653151152,20.1374,0.0548,1824563684342326144,20.5956,20.7649,19.8884,-1.02839,-5.02117,-0.161969,nan,nan,nan,3126.46,,nan,,,140.5255044350863
1845609590,297.084118628096,18.7053902142074,20.4858,0.6,1824562619150385408,20.9158,nan,nan,-3.30719,-5.01193,-0.849558,nan,nan,nan,2987.95,,nan,,,140.53523591181212
1845608621,297.009564948097,18.7211193425181,17.4647,0.0062,1824562206832507904,18.2034,18.5994,17.0916,-0.851368,-2.5882,0.241919,nan,nan,nan,3324.92,,nan,,,140.57099270614017
1845606039,297.02098436418,18.6661787833474,18.6925,0.0209,1824561004240541056,19.3538,19.7122,18.3917,-2.59805,-3.80024,1.17746,nan,nan,nan,984.587,,nan,,,140.6103739568126
1845611950,297.042153140368,18.7379566568848,18.9338,0.0193,1824563714381762304,19.4599,19.7685,18.7503,-3.07248,-5.86291,-0.0236362,nan,nan,nan,3445.06,,nan,,,140.62591620178327
1845611997,297.04104734947,18.7379183513439,20.5992,0.6,1824563718662068480,21.0292,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,140.65962034548974
1845608530,297.002945191249,18.7062214980467,18.5328,0.0146,1824562172471735680,19.2549,19.3165,17.8498,-2.43707,-6.36698,-1.14983,nan,nan,nan,4752.89,,nan,,,140.68765601121527
1845610262,297.049588469269,18.7375803691799,18.1458,0.0101,1824562958467608832,18.6877,18.9938,17.9418,-3.39238,-8.6543,2.14593,nan,nan,nan,483.563,,nan,,,140.7504511587059
1845609765,297.08288811742,18.7105500572225,18.7978,0.0215,1824562722228266880,19.3678,19.5191,18.4058,-1.13354,-5.7818,1.6052,nan,nan,nan,692.736,,nan,,,140.76715659920907
1845611904,297.029126866419,18.735636187258,20.3453,0.6,1824563684302021376,20.7753,nan,nan,-3.5657,-2.83828,-1.038,nan,nan,nan,3216.54,,nan,,,140.96260373864448
1845600154,297.074462576219,18.6729712603882,20.1426,0.0381,1824558152384401024,20.9628,21.2678,19.5494,-0.736249,-10.1776,2.26404,nan,nan,nan,2743.79,,nan,,,141.02806063823485
1845608636,297.011481110698,18.7237956069651,20.4265,0.0231,1824562206833309184,20.8697,20.2977,19.4518,-4.47621,-6.04421,-0.945665,nan,nan,nan,3094.24,,nan,,,141.1557171833728
1845610405,297.063125981275,18.7334278919693,20.0523,0.6,1824562997107161088,20.4823,nan,nan,-1.08989,-4.44926,-0.523573,nan,nan,nan,3266.16,,nan,,,141.16287109903413
390988591,297.012151727862,18.6732347101893,16.9685,0.046,1824561206093887232,17.602,18.0803,16.857,-1.7827,-2.88451,0.114001,6012.0,1.76024,1.11,4683.12,,nan,,,141.27050958804858
1845599840,297.047177213287,18.6598228037045,19.3354,0.0093,1824558010665254400,19.9761,20.3537,19.0811,-4.76869,-7.59809,0.852872,nan,nan,nan,1951.13,,nan,,,141.29325599227758
1845610397,297.06920997851,18.7297123862487,19.4106,0.043,1824562997107142272,20.129,20.4538,18.9962,-3.10183,-7.03354,1.16151,nan,nan,nan,1829.78,,nan,,,141.39361584809058
1845610306,297.048017248046,18.7379555943292,19.5191,0.0271,1824562962747061632,20.034,19.958,18.9636,-2.4149,-0.420075,0.282906,nan,nan,nan,2939.57,,nan,,,141.4000584185951
1845609962,297.074751909113,18.724710456382,19.1089,0.0077,1824562790988910592,19.7962,20.2047,18.8225,-2.91289,-2.96276,0.195654,nan,nan,nan,3059.09,,nan,,,141.41023175313327
1845606766,297.002009715097,18.698006707429,20.0858,0.6,1824561313480414976,20.5158,nan,nan,-6.93041,-4.75654,1.68772,nan,nan,nan,2391.29,,nan,,,141.43725351745962
1845600146,297.071790924152,18.6701875201436,19.8762,0.0372,1824558152383990272,20.3542,19.8693,18.9521,-3.53627,-8.04879,0.0336101,nan,nan,nan,3024.5,,nan,,,141.4879838593102
390988084,297.038119076721,18.7378984500153,17.1184,0.0426,1824563714355086976,17.7837,18.3005,17.0131,-3.31978,-6.74567,0.0783997,5617.0,1.78129,0.99,4707.24,,nan,,,141.5275598041243
1845606752,297.00252952819,18.6924955788076,20.7359,0.6,1824561313480118016,21.1659,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,141.5281929209362
1845606492,297.009868064583,18.6758453687656,20.0169,0.0313,1824561210400875392,20.6152,20.8413,19.6652,-0.558693,-5.57585,1.68799,nan,nan,nan,2294.75,,nan,,,141.5355214810855
390988086,297.035865787449,18.7375826298007,15.5053,0.0267,1824563718701903104,16.3028,17.0308,15.4607,-1.74312,-5.52726,0.173053,4874.0,4.68756,nan,4495.58,,nan,,,141.60469841603086
1845603190,297.080354892125,18.6808341819169,19.9527,0.0428,1824559629893180032,20.5002,20.5742,19.51,-0.868913,-4.6766,1.28854,nan,nan,nan,2285.95,,nan,,,141.6074984979161
1845600052,297.059190903877,18.6624957490492,19.4154,0.0292,1824558118022430592,20.1897,20.597,18.9989,-4.33692,-8.46792,0.393329,nan,nan,nan,2839.08,,nan,,,141.63665475507426
390988176,297.074199736288,18.7253946788943,17.5247,0.0334,1824562992800512768,18.1622,18.6379,17.4033,-7.02814,-5.84388,0.417126,5426.0,0.735977,0.95,2397.31,,nan,,,141.64166472907849
1845610300,297.046709532886,18.7381405494478,18.9207,0.6,1824562962746654592,19.3507,nan,nan,-5.3243,-4.01705,1.79586,nan,nan,nan,824.723,,nan,,,141.64529680488693
1845611965,297.034365306647,18.7373130131693,17.4478,0.04,1824563718660941184,18.1965,18.8284,17.3569,-1.58004,-5.04078,0.325017,4912.0,1.12884,0.8,2854.87,,nan,,,141.6837030040441
1845606711,297.003871942279,18.6870143815918,19.5037,0.0423,1824561313478252288,20.1977,20.3729,18.9745,-2.9554,-2.75489,0.395977,nan,nan,nan,2817.11,,nan,,,141.68508061822453
390988099,297.057357536469,18.7360155020427,16.5054,0.0129,1824563065825815424,17.1984,17.6279,16.232,-0.656528,5.24927,nan,nan,nan,nan,nan,,nan,,,141.7035620797075
390988344,297.002259892694,18.7041591857335,13.0306,0.0091,1824562172513381888,14.0117,15.0175,13.021,-1.95092,-4.06525,0.186426,4263.0,20.9443,nan,4552.82,,nan,,,141.80668758158026
1845606103,297.026870355543,18.6627685600558,19.2239,0.0145,1824561034327604736,19.8045,20.0488,18.9122,-3.85424,-6.07918,0.676886,nan,nan,nan,2155.65,,nan,,,141.91268512625655
1845609566,297.085092248309,18.6993669364991,19.949,0.0109,1824562619149956352,20.7241,20.8531,19.2531,-3.16481,-6.17043,2.00603,nan,nan,nan,2527.62,,nan,,,141.9197049270024
1845606083,297.022439491049,18.6648560498243,19.2846,0.0177,1824561004282245248,19.9133,20.0449,18.8,-2.22675,-6.50547,-0.422357,nan,nan,nan,3848.89,,nan,,,142.0552097182847
1845606772,297.004461151953,18.6850828882032,19.5306,0.0236,1824561313519913856,19.943,19.7789,18.9946,-3.42987,-4.63423,0.799643,nan,nan,nan,2097.51,,nan,,,142.05731115892192
390988389,297.085147790043,18.698550027364,15.6658,0.0121,1824562619190188160,16.268,16.7609,15.5989,-2.15367,-13.3984,0.38366,5641.0,1.6424,1.0,2439.25,,nan,,,142.10611723060094
1845600078,297.051439770675,18.6601658263457,20.7704,0.6,1824558118024859008,21.2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,142.11280176463268
1845600147,297.070416726694,18.6687954585819,19.5819,0.0108,1824558152383993088,20.3442,20.5084,18.9409,-2.17156,-2.75394,-2.72921,nan,nan,nan,3919.14,,nan,,,142.11777909280124
1845611968,297.032095837235,18.7368978884714,18.5653,0.0123,1824563718660946048,19.1612,19.3937,18.223,-3.33145,-5.17354,0.457125,nan,nan,nan,2473.44,,nan,,,142.1406014055279
390988193,297.076956012873,18.7224938203729,14.9691,0.0188,1824562790988907264,15.8645,16.7178,14.941,-2.03571,-4.04481,0.0165338,4683.0,13.0395,nan,8267.56,,nan,,,142.26016038152045
1845610551,297.060463514355,18.7350110377517,20.667,0.6,1824563065827163648,21.097,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,142.27318374251257
1845611865,297.019537656395,18.731285303019,19.0768,0.0083,1824563680021685248,19.6507,19.9813,18.8594,-2.80277,-3.71652,0.113891,nan,nan,nan,3268.48,,nan,,,142.27740231504342
1845610263,297.051684479871,18.7376772609208,19.5112,0.0132,1824562958467629824,20.0469,20.0816,19.0428,-4.15356,-3.02104,1.01595,nan,nan,nan,1962.97,,nan,,,142.32664443202762
1845606570,297.006629766529,18.6803347701819,19.7654,0.0735,1824561244758760960,20.2474,20.5611,19.6262,-0.920613,-2.09181,-0.742719,6878.0,nan,nan,3576.68,,nan,,,142.3446555511512
1845609541,297.085210669162,18.6978613340069,19.1513,0.0583,1824562619149008000,19.5694,19.0062,18.2107,1.62812,-8.2241,-1.25061,nan,nan,nan,3813.65,,nan,,,142.36522869353547
1845606768,297.005151191966,18.6832280732507,20.7223,0.6,1824561313480536704,21.1523,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,142.37065707727834
390988330,297.0847094082,18.7051639008911,16.9608,0.024,1824562619190193152,17.6236,18.1544,16.8666,2.9513,-2.22265,0.396257,5279.0,1.01311,0.91,2418.48,,nan,,,142.39130676067904
1845606079,297.018453327865,18.6672440559832,20.1297,0.0244,1824561004242746624,20.9338,21.1871,19.5115,nan,nan,nan,nan,nan,nan,nan,,nan,,,142.41036297804249
1845603229,297.084359743142,18.6908380016079,20.236,0.0791,1824559664211491840,20.6662,19.9443,19.1246,-0.932701,-6.84575,3.41511,nan,nan,nan,1953.69,,nan,,,142.41524481316165
390988423,297.085068819669,18.6953271884521,17.7156,0.0146,1824562619149000960,18.485,18.7047,17.1191,-26.5663,-29.1347,nan,nan,nan,nan,nan,,nan,,,142.4187093085472
1845610371,297.070049884054,18.72944306719,18.9252,0.0186,1824562997106264320,19.4089,19.3548,18.4258,-6.86844,6.46534,0.57101,nan,nan,nan,2742.81,,nan,,,142.43903110706256
390988093,297.031435351894,18.7368029291435,16.3542,0.0171,1824563718701907072,16.9962,17.5091,16.2645,3.84738,-1.68538,0.436858,5365.0,1.16353,0.93,2183.07,,nan,,,142.4444121328043
390988488,297.004088963655,18.6856893183669,17.4757,0.0444,1824561313519914240,18.2044,18.7912,17.3719,-3.00931,-8.54162,0.245874,5254.0,1.20563,0.9,3310.13,,nan,,,142.50231246071533
1845609547,297.08461268957,18.705891801256,20.0711,0.1325,1824562619149030400,20.2781,19.7709,19.3712,-0.0384688,-6.21449,-0.418759,nan,nan,nan,3337.52,,nan,,,142.50386321556684
1845610302,297.046286691054,18.7384289828022,18.6727,0.0655,1824562962746656384,19.5569,19.7329,17.8383,-1.71117,-3.69425,0.132665,nan,nan,nan,3148.73,,nan,,,142.57637291155078
1845599881,297.048420128308,18.6595855900625,20.1056,0.0377,1824558014945094784,20.7877,21.1136,19.7438,-4.88928,-5.25809,-3.34248,nan,nan,nan,3400.77,,nan,,,142.58276636764785
1845606694,297.001723845579,18.6967483457942,18.2306,0.0461,1824561309199452800,18.9351,19.4364,18.0691,-3.40856,-7.33034,-0.0243794,5451.0,0.985761,0.95,4047.5,,nan,,,142.58817683466208
390988501,297.082098792344,18.6836923004258,16.338,0.0192,1824559629892943232,16.9386,17.408,16.2488,-3.19208,-4.74446,0.425044,5595.0,1.11059,0.99,2244.08,,nan,,,142.65359604235437
1845603128,297.083398008155,18.686929794263,18.0784,0.0534,1824559625573407616,18.6964,19.1599,17.9673,-3.53255,-3.99321,-0.150409,6029.0,1.05685,1.12,4796.96,,nan,,,142.8106843848825
1845609569,297.08514032245,18.7030146832981,20.199,0.0659,1824562619149959168,20.9355,21.092,19.5896,-4.43374,-14.5304,0.674806,nan,nan,nan,2869.66,,nan,,,142.83764617625945
1845606479,297.00727866005,18.6789483746128,19.7412,0.0287,1824561210399018880,20.4101,20.5988,19.2603,-3.79997,-9.9886,-0.200003,nan,nan,nan,3252.84,,nan,,,142.8407890254114
1845609598,297.08519442968,18.6953059890683,18.5232,0.6,1824562619190185984,18.9532,nan,nan,-2.23218,-4.46951,0.25873,nan,nan,nan,3058.93,,nan,,,142.85221030965909
1845606705,297.003106488878,18.6882279445537,19.3009,0.0193,1824561309205494912,19.9596,20.3444,19.0298,-3.83464,-6.53335,0.299219,nan,nan,nan,2918.66,,nan,,,142.9376482713434
1845600083,297.065518871538,18.6651346934491,18.4848,0.0121,1824558118064188800,19.1011,19.5182,18.3016,-1.02959,-6.85823,0.103915,nan,nan,nan,3400.2,,nan,,,142.96472168504718
1845610406,297.062951960535,18.7341092074722,19.7384,0.0392,1824562997107162368,20.3702,20.3437,19.0915,-1.82026,-7.57405,0.757185,nan,nan,nan,2654.34,,nan,,,143.05000459098602
1845600084,297.06202469398,18.6632638605507,18.5372,0.0563,1824558118064190464,19.1893,19.6745,18.4144,-3.13413,-5.71919,-0.491124,5924.0,0.935201,1.08,4960.48,,nan,,,143.0830939178012
1845606450,297.011923669909,18.6726925006497,19.7179,0.1752,1824561206093886976,20.3271,20.0901,18.8895,-2.685,-5.59696,1.62069,nan,nan,nan,1066.01,,nan,,,143.1393275154573
1845608544,297.002962623717,18.7093661898666,18.7331,0.0145,1824562172472768000,19.5792,19.9625,18.1739,-3.3389,-5.73041,0.846565,nan,nan,nan,2318.99,,nan,,,143.1783306850185
390988294,297.083730782771,18.7102726682136,15.728,0.0167,1824562722269413760,16.2919,16.744,15.6589,-0.634428,-4.34598,0.442627,5805.0,1.30685,1.04,2139.09,,nan,,,143.2247136908782
1845606472,297.010704218483,18.6740269407939,20.1212,0.6,1824561210399003904,20.5512,nan,nan,-1.99714,-4.63201,0.697053,nan,nan,nan,2644.26,,nan,,,143.23798135003045
1845606695,297.002441417105,18.6903915207777,18.4729,0.0101,1824561309199460608,19.1456,19.3888,18.0414,-3.33344,-6.64208,0.718777,nan,nan,nan,1895.08,,nan,,,143.2546230585674
390988700,297.033419693957,18.6602672161377,15.9753,0.0177,1824560969922496768,16.5053,16.9171,15.8971,-2.05688,-6.38276,0.30233,6314.0,1.51977,1.24,3010.74,,nan,,,143.29310173486223
1845606527,297.006501313251,18.6799926887008,19.2442,0.015,1824561240480053248,19.9135,19.9328,18.5934,-1.02911,-4.82492,-0.0468685,nan,nan,nan,3377.33,,nan,,,143.3128106993806
1845611976,297.044519843833,18.7387117036936,20.0779,0.0575,1824563718661719424,20.6602,20.5826,19.4423,-8.98551,-4.9119,5.25302,nan,nan,nan,243.171,,nan,,,143.31593253266936
1845610526,297.053472415658,18.73758820004,18.9888,0.0218,1824563065825837312,19.7099,20.1228,18.6586,-5.98766,-5.49149,1.30643,nan,nan,nan,1006.31,,nan,,,143.33836722611667
1845608308,297.001570189885,18.7020797385825,19.7361,0.0508,1824562069394368128,20.2899,20.4295,19.3517,0.775977,-6.95192,-1.78645,nan,nan,nan,4074.28,,nan,,,143.3503382525629
1845606749,297.002753433213,18.6889715435475,19.4229,0.0458,1824561313480115200,20.0713,20.4631,19.1726,-4.9778,-9.09048,-0.62919,nan,nan,nan,3843.11,,nan,,,143.4057821547127
1845611983,297.040345799196,18.7386422488625,20.5826,0.6,1824563718661730560,21.0126,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,143.4193546276317
1845606473,297.010875000025,18.6737116412354,18.9611,0.0072,1824561210399004032,19.6404,19.7974,18.4343,-2.95832,-7.1302,-0.0679006,nan,nan,nan,3604.86,,nan,,,143.49906906958503
1845610522,297.055710177682,18.7370684307493,19.6618,0.6,1824563065825823104,20.0918,nan,nan,-0.677196,-3.44583,1.56882,nan,nan,nan,1285.79,,nan,,,143.55027055062027
1845608546,297.004354535875,18.7136611842492,19.2613,0.0082,1824562172472773248,19.8923,20.1011,18.8508,-3.94387,-5.22913,0.410347,nan,nan,nan,2749.98,,nan,,,143.57381694946176
1845603274,297.084814449487,18.6912444924479,19.6273,0.0108,1824559664252683520,20.2421,20.3758,19.1626,-3.63086,-7.20019,-0.590564,nan,nan,nan,3538.89,,nan,,,143.644907986717
1845612003,297.045382031661,18.738778166647,20.8747,0.6,1824563718662298624,21.3047,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,143.65806975702
390988394,297.001354905346,18.6980388638207,17.5111,0.0392,1824561313519920768,18.2918,18.9642,17.4375,-1.9897,-6.70568,-0.0819107,5114.0,2.00902,nan,5121.43,,nan,,,143.666961842381
1845611929,297.02972502306,18.7366375248924,19.2652,0.0543,1824563684342172160,19.8798,19.9414,18.7286,-1.83479,-8.5621,-3.65798,nan,nan,nan,4235.04,,nan,,,143.67026922599754
1845609544,297.085518739487,18.7015507589323,19.3309,0.0262,1824562619149015296,19.9522,20.2303,19.0022,-2.28532,-5.9892,-0.161816,nan,nan,nan,3431.88,,nan,,,143.67764389581552
1845603225,297.084455584857,18.6895817582762,19.4013,0.0187,1824559664211488128,19.9671,20.2101,19.1061,-1.81898,-4.91249,0.209963,nan,nan,nan,3039.53,,nan,,,143.72510308836476
1845609906,297.079670259686,18.7194036048188,20.026,0.0146,1824562786674292992,20.3734,20.1038,19.4462,-3.47721,-8.33408,-0.422521,nan,nan,nan,3315.97,,nan,,,143.77753568218918
1845611867,297.02386107789,18.7342700939652,18.4102,0.0453,1824563680021752960,19.0581,19.4972,18.2396,-2.50223,-6.00651,0.557292,5304.0,nan,nan,2035.15,,nan,,,143.78301961824013
1845608624,297.008540219569,18.7212969995103,18.4984,0.0454,1824562206832513536,19.2535,19.8165,18.3408,-4.71583,-7.00067,-0.715063,5115.0,1.13571,0.86,4736.0,,nan,,,143.81615861724887
1845606773,297.003272349562,18.6868367983349,18.3644,0.0194,1824561313519914880,19.0778,19.5861,18.1407,-7.34003,-8.71066,0.388791,nan,nan,nan,2648.91,,nan,,,143.8274152445407
390988271,297.082670516455,18.7136844259398,17.9527,0.0539,1824562786646837248,18.7378,19.4158,17.8606,1.66849,-2.32955,0.326091,4718.0,0.969661,0.76,2860.26,,nan,,,143.83618871032255
1845610297,297.048523305834,18.7385872202666,19.2448,0.0204,1824562962746646272,19.8011,19.9831,18.8999,-0.78509,-11.104,0.348834,nan,nan,nan,2852.12,,nan,,,143.85664689827266
1845609793,297.083405031,18.711840724639,19.9942,0.1125,1824562722229935104,20.9651,21.8994,19.7478,nan,nan,nan,nan,nan,nan,nan,,nan,,,143.88527651083808
1845608590,297.005544149268,18.7164283546269,19.8192,0.0385,1824562172513841152,20.5391,20.5647,19.1033,-2.94372,-3.49595,-1.36686,nan,nan,nan,3503.61,,nan,,,143.89016492124154
1845600057,297.064188122106,18.6640807666815,19.4122,0.016,1824558118023280768,20.0392,20.3886,19.1475,-4.97473,-8.17636,-0.742744,nan,nan,nan,3188.01,,nan,,,143.92496521358606
1845611952,297.033482895175,18.737769624591,18.0203,0.0435,1824563714387221504,18.7977,19.4305,17.8999,-2.52511,-5.35713,0.085979,4873.0,1.21293,0.79,3810.06,,nan,,,143.97016993960014
1845608545,297.002849528488,18.7098369213135,19.8137,0.6,1824562172472768128,20.2437,nan,nan,-1.73555,-14.5602,1.77735,nan,nan,nan,761.115,,nan,,,144.0037547641676
1845611962,297.038359924675,18.7386234422103,18.2796,0.0122,1824563718660931712,19.0723,19.6709,18.0252,0.125413,-2.39793,0.498634,nan,nan,nan,2288.89,,nan,,,144.01432265505656
1845603167,297.083057861166,18.6849570157244,20.6154,0.6,1824559629852715904,21.0454,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,144.02732569281352
1845612001,297.036769323975,18.738430335284,20.6067,0.6,1824563718662197760,21.0367,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,144.08492525274002
1845606753,297.002074599894,18.6909072254377,19.1587,0.0702,1824561313480118272,19.9724,20.6157,18.998,-3.51451,-5.96651,0.936711,4645.0,nan,nan,2061.09,,nan,,,144.093675263928
1845603141,297.081592110711,18.6816024271273,19.6491,0.6,1824559629851743104,20.0791,nan,nan,-3.131,-13.9109,8.54902,nan,nan,nan,122.596,,nan,,390988525,144.15010111169775
390988129,297.068587934771,18.7311358066634,15.6926,0.0264,1824562997147351936,16.28,16.744,15.6124,-3.90242,-5.73244,0.242214,5904.0,2.29704,1.07,3603.13,,nan,,,144.17681229313362
1845606065,297.020178026096,18.6654869407471,19.4366,0.0608,1824561004242413824,20.1703,20.6503,19.1549,-3.24947,-5.83031,0.695799,nan,nan,nan,2459.35,,nan,,,144.2010464549166
1845611979,297.041838368277,18.7389456922754,20.1748,0.6,1824563718661726976,20.6048,nan,nan,-1.69025,-4.16517,2.59578,nan,nan,nan,1802.24,,nan,,,144.22221908869318
1845606720,297.002180200099,18.6902018119483,20.4816,0.6,1824561313478258048,20.9116,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,144.27185233145556
1845611961,297.041195098371,18.738933132718,18.245,0.0171,1824563718660922368,18.8911,19.3167,18.0315,-2.9794,-5.57508,0.038155,nan,nan,nan,3809.49,,nan,,,144.2786256461905
390988692,297.058662160766,18.6614969544174,16.6505,0.0156,1824558113717379456,17.3281,17.87,16.5518,-4.52156,-8.22326,0.501488,5242.0,0.957695,0.9,1932.9,,nan,,,144.31452792645493
1845600069,297.053670846446,18.6599970809873,20.2204,0.0168,1824558118024297216,20.8345,20.6586,19.447,-6.95382,-2.32395,0.555646,nan,nan,nan,2848.44,,nan,,,144.35058907189855
