source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,parallax,parallax_error,pmra,pmdec,phot_variable_flag,non_single_star,separation_arcsec
1824562859667381120,297.0449973076129,18.715202109247507,19.710432052612305,20.222082138061523,18.720584869384766,1.5014972686767578,1.0367063283920288,0.1663417775944066,0.418405681848526,-3.6660967031647993,-4.519186979479317,NOT_AVAILABLE,0,58.866198442155806
1824561343559620736,297.0300363274766,18.688642564728404,20.565664291381836,20.90260124206543,19.778209686279297,1.1243915557861328,1.0063804388046265,0.02866591512671989,0.9301415085792542,-1.5661126104954226,-5.897539564013218,NOT_AVAILABLE,0,58.88748151013218
1824561107320609152,297.0552507924847,18.686924055286443,18.506847381591797,19.1751708984375,17.69460678100586,1.4805641174316406,1.004425048828125,0.318057619952711,0.17250388860702515,1.0520450291466503,-3.5578343754683655,NOT_AVAILABLE,0,58.95247584983299
1824561347879636096,297.02811852088945,18.69136842134064,17.467004776000977,18.20032501220703,16.378847122192383,1.8214778900146484,2.68115234375,-0.9563150046662394,0.21166391670703888,-1.781412934022462,-2.7854380122322215,NOT_AVAILABLE,0,58.99566269946757
1824562859668223744,297.05254144997355,18.71295230387859,20.190237045288086,20.76923942565918,19.121313095092773,1.6479263305664062,0.9696686863899231,-0.34929750893457534,0.5577904582023621,-5.034553309209352,-7.557282507435774,NOT_AVAILABLE,0,59.241983348402066
1824561176092534400,297.04787550932343,18.682991621288895,20.153396606445312,21.052173614501953,19.389110565185547,1.6630630493164062,1.0932329893112183,-0.14018825603856505,0.5937372446060181,-3.6947652838012317,-5.328475980642233,NOT_AVAILABLE,0,59.25145709678891
1824561343559581312,297.0264730651826,18.695396135083886,18.721782684326172,19.43341827392578,17.9691162109375,1.4643020629882812,1.081658124923706,0.49163765170190293,0.19231607019901276,-2.2580821587740916,-6.510965530241806,NOT_AVAILABLE,0,59.34723532079945
1824562649230116480,297.0608846662208,18.69833251693367,18.905912399291992,19.493070602416992,18.23373794555664,1.2593326568603516,1.0557174682617188,-0.029444735049825012,0.22687165439128876,-2.791371188777119,-5.796295946243729,NOT_AVAILABLE,0,59.40018345307301
1824561450959157888,297.02689347321535,18.70401828128065,17.93482208251953,18.60210609436035,16.732229232788086,1.8698768615722656,1.0643869638442993,1.7469296674587083,0.12828543782234192,2.5179463617809,-6.610387295112835,NOT_AVAILABLE,0,59.45600855639203
1824562859667844992,297.05402939824273,18.712069975427507,20.11944007873535,20.969289779663086,19.60650062561035,1.3627891540527344,1.016748070716858,-0.7278520271954404,0.581620454788208,-3.175093064451886,-2.7026027182397265,NOT_AVAILABLE,0,59.481648974112034
1824561347837940736,297.0280623458413,18.691172807359443,19.648130416870117,,,,,,,,,NOT_AVAILABLE,0,59.49240630008389
